"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"88","1.5833333333333333","0.02493961352657005","0.6315789473684211","0.4222222222222222","10","2","false","SAMD11","9.5","0","10","0","0","0","0","0.9756944444444445","false","0","SAMD11","52","0.3958333333333333"
"5","1.8979591836734695","1.9775352001265622E-5","0.5268817204301075","0.9","5","2","false","NBPF4","31.4","0","5","0","0","0","0","0.9812925170068026","false","0","NBPF4","2","0.6408163265306123"
"151","1.0","0.0","1.0","0.0","1","1","false","TACC1","1.0","0","1","0","0","0","0","1.0","false","0","TACC1","0","0.0"
"123","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","PPP1R13B","11.5","0","2","0","0","0","0","0.9305555555555555","false","0","PPP1R13B","0","0.9583333333333334"
"128","1.5416666666666667","0.03920088566827698","0.6486486486486486","0.36363636363636365","11","2","false","MYOCD","9.454545454545455","0","11","0",,"0","0","0.9774305555555555","false","0","MYOCD","70","0.3939393939393939"
"88","1.7083333333333333","0.005102657004830918","0.5853658536585367","0.5714285714285714","7","2","false","TRGV5","13.285714285714286","0","7","0","0","0","0","0.9704861111111112","false","0","TRGV5","18","0.5535714285714286"
"221","0.0","0.0","0.0","0.0","0","0","true","AQP7","0.0","0","0","0",,"0","0","Infinity","false","0","AQP7","0","0.0"
"222","1.0","0.0","1.0","0.0","1","1","false","ZSCAN5C","1.0","0","1","0",,"0","0","1.0","false","0","ZSCAN5C","0","0.0"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","CXCR3","16.333333333333332","0","3",,"0","0","0","0.9621928166351607","false","0","CXCR3","0","0.7101449275362319"
"105","0.0","0.0","0.0","0.0","0","0","true","PIPOX","0.0","0","0","0","0","0","0","Infinity","false","0","PIPOX","0","0.0"
"14","1.3333333333333333","0.0","0.75","1.0","2","2","false","TRAF3IP1","2.5","0","2","0","0","0","0","0.888888888888889","false","0","TRAF3IP1","0","0.8333333333333334"
"1","1.794871794871795","0.0025351841141314823","0.5571428571428572","0.6428571428571429","8","2","false","MAGEB6B","16.75","0","8","0","0","0","0","0.9779202279202279","false","0","MAGEB6B","20","0.42948717948717946"
"189","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","PSD2","13.5","0","2","0","0","0","0","0.9387755102040816","false","0","PSD2","0","0.9642857142857143"
"154","0.0","0.0","0.0","0.0","0","0","true","ASB2","0.0","0","0",,"0","0","0","Infinity","false","0","ASB2","0","0.0"
"180","1.8","0.0","0.5555555555555556","0.0","1","2","false","ZZZ3","5.0","0","1","0","0","0","0","0.8400000000000001","false","0","ZZZ3","0","0.0"
"112","1.48","0.0339429181929182","0.6756756756756757","0.4358974358974359","13","2","false","TIMP4","10.846153846153847","0","13","0","0","0","0","0.9808","false","0","TIMP4","88","0.4338461538461538"
"155","0.0","0.0","0.0","0.0","0","0","true","KLHL35","0.0","0","0",,"0","0","0","Infinity","false","0","KLHL35","0","0.0"
"223","0.0","0.0","0.0","0.0","0","0","true","IQCF5","0.0","0","0","0",,"0","0","Infinity","false","0","IQCF5","0","0.0"
"12","1.3333333333333333","0.0","0.75","1.0","2","2","false","SYNJ2","2.5","0","2","0","0","0","0","0.888888888888889","false","0","SYNJ2","0","0.8333333333333334"
"30","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","COA7","1.5","0","2","0","0","0","0","0.8333333333333334","false","0","COA7","4","0.5"
"43","1.5","0.014726232373291197","0.6666666666666666","0.6944444444444444","9","2","false","PPWD1","11.222222222222221","0","9","0","0","0","0","0.9722222222222222","false","0","PPWD1","22","0.6234567901234568"
"62","1.826086956521739","0.0023056653491436096","0.5476190476190477","0.6666666666666666","4","2","false","SLC50A1","12.5","0","4","0","0","0","0","0.9640831758034026","false","0","SLC50A1","4","0.5434782608695652"
"131","1.25","0.8333333333333333","0.8","0.0","3","2","false","KRTAP9-2","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","KRTAP9-2","10","0.3333333333333333"
"124","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","ZNF280D","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","ZNF280D","0","0.0"
"5","1.8775510204081634","3.12625050020008E-4","0.5326086956521738","0.7333333333333333","6","2","false","CADM4","27.333333333333332","0","6",,"0","0","0","0.98171768707483","false","0","CADM4","8","0.5578231292517006"
"126","1.8","0.0","0.5555555555555556","1.0","2","2","false","RUBCN","6.5","0","2","0","0","0","0","0.9199999999999999","false","0","RUBCN","0","0.65"
"192","0.0","0.0","0.0","0.0","0","0","true","SH2D7","0.0","0","0","0","0","0","0","Infinity","false","0","SH2D7","0","0.0"
"34","2.25","0.0","0.4444444444444444","0.0","1","3","false","ESRP2","2.0","0","1","0","0","0","0","0.5833333333333334","false","0","ESRP2","0","0.0"
"189","1.7857142857142858","0.0027472527472527475","0.5599999999999999","0.6666666666666666","3","2","false","RAPGEFL1","10.333333333333334","0","3","0","0","0","0","0.9438775510204082","false","0","RAPGEFL1","2","0.7380952380952381"
"62","1.826086956521739","5.64652738565782E-4","0.5476190476190477","0.8333333333333334","4","2","false","NDUFAF6","16.5","0","4","0","0","0","0","0.9640831758034026","false","0","NDUFAF6","2","0.717391304347826"
"6","1.9523809523809523","0.0033333333333333335","0.5121951219512195","0.5","4","3","false","SLC25A11","10.0","0","4","0","0","0","0","0.9267399267399268","false","0","SLC25A11","6","0.5735294117647058"
"144","1.875","0.0025254662027253552","0.5333333333333333","0.16666666666666666","4","2","false","FCER1A","18.25","0","4","0","0","0","0","0.9708333333333333","false","0","FCER1A","46","0.5916666666666667"
"184","1.75","0.00505050505050505","0.5714285714285714","0.6666666666666666","3","2","false","SMAGP","8.0","0","3","0","0","0","0","0.9375","false","0","SMAGP","2","0.6666666666666666"
"189","1.7857142857142858","0.0","0.5599999999999999","1.0","3","2","false","UGDH","10.666666666666666","0","3","0","0","0","0","0.9438775510204082","false","0","UGDH","0","0.7619047619047619"
"126","1.9","0.0","0.5263157894736842","0.0","1","2","false","IL1RAPL2","10.0","0","1",,"0","0","0","0.9099999999999999","false","0","IL1RAPL2","0","0.0"
"127","1.5","0.0","0.6666666666666666","0.0","1","2","false","CASR","2.0","0","1","1",,"1","0","0.75","false","0","CASR","0","0.0"
"127","1.0","1.0","1.0","0.0","2","1","false","ALPK2","1.0","0","2","0","0","0","0","1.0","false","0","ALPK2","2","0.0"
"141","1.2","0.20925925925925926","0.8333333333333334","0.2857142857142857","8","2","false","NHS","3.875","0","8","0","0","0","0","0.9800000000000001","false","0","NHS","40","0.3875"
"28","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","SHISAL2B","9.5","0","2","0","0","0","0","0.9305555555555555","false","0","SHISAL2B","0","0.7916666666666666"
"44","1.3529411764705883","0.13504901960784313","0.7391304347826086","0.23636363636363636","11","2","false","DCTN1","4.818181818181818","0","11","0","0","0","0","0.9792387543252596","false","0","DCTN1","84","0.28342245989304815"
"5","1.816326530612245","0.0011215130395574912","0.550561797752809","0.6111111111111112","9","2","false","CEACAM21","27.88888888888889","0","9",,"0","0","0","0.9829931972789115","false","0","CEACAM21","28","0.5691609977324263"
"123","1.5833333333333333","0.013888888888888888","0.6315789473684211","0.7","5","2","false","SPEM3","7.2","0","5","0","0","0","0","0.9513888888888888","false","0","SPEM3","6","0.6"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","MPPED2","18.666666666666668","0","3","0","0","0","0","0.9621928166351607","false","0","MPPED2","0","0.8115942028985508"
"16","1.8","0.003070175438596491","0.5555555555555556","0.6666666666666666","4","2","false","HDGFL1","11.5","0","4",,"0","0","0","0.96","false","0","HDGFL1","4","0.575"
"6","1.5238095238095237","0.04942305710162853","0.65625","0.4666666666666667","10","2","false","PABPC4","8.1","0","10","0","0","0","0","0.9597069597069597","false","0","PABPC4","68","0.38571428571428573"
"189","1.7857142857142858","0.0","0.5599999999999999","1.0","3","2","false","ARHGAP11A","11.0","0","3","0","0","0","0","0.9438775510204082","false","0","ARHGAP11A","0","0.7857142857142857"
"102","1.0","1.0","1.0","0.0","2","1","false","TREML4","1.0","0","2",,"0","0","0","1.0","false","0","TREML4","2","0.0"
"134","1.7777777777777777","0.0","0.5625","1.0","2","2","false","HMMR","6.5","0","2","0",,"0","0","0.9135802469135802","false","0","HMMR","0","0.7222222222222222"
"215","0.0","0.0","0.0","0.0","0","0","true","ANKRD65","0.0","0","0","0","0","0","0","Infinity","false","0","ANKRD65","0","0.0"
"184","1.4166666666666667","0.08838383838383837","0.7058823529411764","0.2857142857142857","7","2","false","ZNF853","4.285714285714286","0","7",,"0","0","0","0.9652777777777778","false","0","ZNF853","30","0.35714285714285715"
"43","1.7222222222222223","0.0028992793698676056","0.5806451612903225","0.7","5","2","false","PDE4B","12.8","0","5",,"0","0","0","0.9598765432098766","false","0","PDE4B","6","0.7111111111111111"
"157","1.6666666666666667","0.027777777777777776","0.6","0.6666666666666666","3","2","false","MANEAL","4.666666666666667","0","3","0","0","0","0","0.9166666666666666","false","0","MANEAL","4","0.5185185185185185"
"106","0.0","0.0","0.0","0.0","0","0","true","ZNF718","0.0","0","0",,"0","0","0","Infinity","false","0","ZNF718","0","0.0"
"81","1.3333333333333333","0.6666666666666666","0.75","0.0","2","2","false","SLC10A1","1.5","0","2","0",,"0","0","0.8333333333333334","false","0","SLC10A1","4","0.5"
"88","1.7916666666666667","0.0018892339544513456","0.5581395348837209","0.7","5","2","false","STK16","14.8","0","5","0","0","0","0","0.9670138888888888","false","0","STK16","6","0.6166666666666667"
"167","0.0","0.0","0.0","0.0","0","0","true","ZMYND12","0.0","0","0",,"0","0","0","Infinity","false","0","ZMYND12","0","0.0"
"125","1.8571428571428572","0.0","0.5384615384615384","1.0","2","2","false","EPM2AIP1","10.5","0","2",,"0","0","0","0.9387755102040816","false","0","EPM2AIP1","0","0.75"
"20","1.2","0.9","0.8333333333333334","0.0","4","2","false","TMEM231","1.25","0","4","0","0","0","0","0.95","false","0","TMEM231","18","0.25"
"115","1.6923076923076923","0.009608169608169608","0.5909090909090909","0.42857142857142855","8","2","false","SHISA2","12.375","0","8","0","0","0","0","0.9733727810650887","false","0","SHISA2","32","0.47596153846153844"
"144","1.84375","0.0036552574624768366","0.5423728813559322","0.3","5","2","false","AIG1","18.8","0","5","0","0","0","0","0.971875","false","0","AIG1","66","0.6133333333333333"
"168","0.0","0.0","0.0","0.0","0","0","true","NPY4R2","0.0","0","0","0","0","0","0","Infinity","false","0","NPY4R2","0","0.0"
"224","0.0","0.0","0.0","0.0","0","0","true","ABCB7","0.0","0","0","0","0","0","0","Infinity","false","0","ABCB7","0","0.0"
"13","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","CREB3L4","9.0","0","1","0",,"0","0","0.9012345679012346","false","0","CREB3L4","0","0.0"
"84","2.0","0.0","0.5","0.0","1","3","false","CBLIF","4.0","0","1","0","0","0","0","0.75","false","0","CBLIF","0","0.0"
"135","1.25","0.8333333333333333","0.8","0.0","3","2","false","DPEP2","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","DPEP2","10","0.3333333333333333"
"19","1.75","0.0","0.5714285714285714","1.0","2","3","false","ARF1","2.5","0","2","0","0","0","0","0.75","false","0","ARF1","0","0.8333333333333334"
"90","1.1290322580645162","0.16770609318996418","0.8857142857142857","0.2022792022792023","27","2","false","PUM3","7.777777777777778","0","27","0","0","0","0","0.9958376690946931","false","0","PUM3","560","0.25089605734767023"
"18","1.75","0.0","0.5714285714285714","0.0","1","2","false","BRIX1","4.0","0","1","0",,"0","0","0.8125","false","0","BRIX1","0","0.0"
"5","1.8775510204081634","3.5394410722265244E-4","0.5326086956521738","0.7333333333333333","6","2","false","TCP11X2","27.833333333333332","0","6",,"0","0","0","0.98171768707483","false","0","TCP11X2","8","0.5680272108843537"
"27","1.4230769230769231","0.06194627594627595","0.7027027027027026","0.34285714285714286","15","2","false","FAM184B","9.733333333333333","0","15","0","0","0","0","0.9837278106508875","false","0","FAM184B","138","0.37435897435897436"
"144","1.90625","2.999364373112982E-4","0.5245901639344263","0.6666666666666666","4","3","false","SHF","20.0","0","4",,"0","0","0","0.9697916666666667","false","0","SHF","8","0.6451612903225806"
"9","0.0","0.0","0.0","0.0","0","0","true","C17orf75","0.0","0","0","0","0","0","0","Infinity","false","0","C17orf75","0","0.0"
"98","1.5","0.0","0.6666666666666666","0.0","1","2","false","B4GALNT2","2.0","0","1",,"0","0","0","0.75","false","0","B4GALNT2","0","0.0"
"127","1.5","0.0","0.6666666666666666","0.0","1","2","false","NAA16","2.0","0","1","0","0","0","0","0.75","false","0","NAA16","0","0.0"
"111","1.6666666666666667","0.003472222222222222","0.6","0.6666666666666666","3","2","false","ERCC4","8.333333333333334","0","3","0","0","0","0","0.925925925925926","false","0","ERCC4","2","0.9259259259259259"
"90","1.8064516129032258","5.325140809011777E-4","0.5535714285714286","0.8666666666666667","6","2","false","OIT3","20.833333333333332","0","6","0","0","0","0","0.9739854318418315","false","0","OIT3","4","0.6720430107526881"
"115","1.7307692307692308","0.008605616605616605","0.5777777777777777","0.2857142857142857","7","2","false","ZNF526","11.142857142857142","0","7","0","0","0","0","0.9718934911242604","false","0","ZNF526","30","0.42857142857142855"
"122","1.0","0.0","1.0","0.0","1","1","false","AKR1B1","1.0","0","1","0","0","0","0","1.0","false","0","AKR1B1","0","0.0"
"107","0.0","0.0","0.0","0.0","0","0","true","MS4A10","0.0","0","0",,"0","0","0","Infinity","false","0","MS4A10","0","0.0"
"16","1.8","0.004824561403508771","0.5555555555555556","0.5","4","2","false","IGHV1-69","8.75","0","4","0","0","0","0","0.96","false","0","IGHV1-69","6","0.4375"
"90","1.8064516129032258","9.840338872596937E-4","0.5535714285714286","0.8","6","2","false","ADORA3","20.166666666666668","0","6",,"0","0","0","0.9739854318418315","false","0","ADORA3","6","0.6505376344086021"
"112","1.8","0.001923076923076923","0.5555555555555556","0.6","5","2","false","HNF1B","15.4","0","5","0","0","0","0","0.968","false","0","HNF1B","8","0.616"
"59","0.0","0.0","0.0","0.0","0","0","true","P2RY11","0.0","0","0",,"0","0","0","Infinity","false","0","P2RY11","0","0.0"
"62","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","SLC25A4","18.666666666666668","0","3","0","0","0","0","0.9621928166351607","false","0","SLC25A4","0","0.8115942028985508"
"89","1.9","0.0","0.5263157894736842","1.0","2","2","false","STRADA","17.5","0","2",,"0","0","0","0.9550000000000001","false","0","STRADA","0","0.875"
"16","1.85","6.578947368421052E-4","0.5405405405405405","0.6666666666666666","3","2","false","TRAV12-1","15.0","0","3","0","0","0","0","0.9574999999999999","false","0","TRAV12-1","2","0.75"
"11","1.25","0.8333333333333333","0.8","0.0","3","2","false","SYVN1","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","SYVN1","10","0.3333333333333333"
"90","1.8709677419354838","1.0240655401945725E-4","0.5344827586206897","0.8333333333333334","4","2","false","MAP2K5","21.5","0","4","0","0","0","0","0.9719042663891779","false","0","MAP2K5","2","0.6935483870967742"
"128","1.8333333333333333","0.001932367149758454","0.5454545454545455","0.5","4","2","false","TMCO6","12.5","0","4","0","0","0","0","0.9652777777777778","false","0","TMCO6","6","0.5208333333333334"
"46","1.8125","8.784562211981566E-4","0.5517241379310345","0.7333333333333333","6","2","false","OTUD5","18.0","0","6","0","0","0","0","0.9709821428571429","false","0","OTUD5","10","0.5625"
"160","1.5","0.5","0.6666666666666666","0.0","2","2","false","LETM1","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","LETM1","6","0.5"
"5","1.836734693877551","2.272267536145425E-4","0.5444444444444444","0.8214285714285714","8","2","false","SYPL1","28.5","0","8",,"0","0","0","0.9825680272108843","false","0","SYPL1","10","0.5816326530612245"
"139","0.0","0.0","0.0","0.0","0","0","true","SESN1","0.0","0","0",,"0","0","0","Infinity","false","0","SESN1","0","0.0"
"112","1.8","5.897435897435898E-4","0.5555555555555556","0.8","5","2","false","MS4A14","16.6","0","5","0","0","0","0","0.968","false","0","MS4A14","4","0.664"
"85","1.8571428571428572","0.0","0.5384615384615384","1.0","2","3","false","YARS2","4.5","0","2","0","0","0","0","0.8571428571428571","false","0","YARS2","0","0.75"
"88","1.8333333333333333","8.62663906142167E-4","0.5454545454545455","0.6666666666666666","4","2","false","TPMT","16.5","0","4","0","0","0","0","0.9652777777777778","false","0","TPMT","4","0.6875"
"10","1.7777777777777777","0.0","0.5625","1.0","2","2","false","SPANXN1","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","SPANXN1","0","0.7222222222222222"
"60","0.0","0.0","0.0","0.0","0","0","true","NUAK2","0.0","0","0","0","0","0","0","Infinity","false","0","NUAK2","0","0.0"
"14","1.6666666666666667","0.0","0.6","0.0","1","2","false","RANBP3","3.0","0","1",,"0","0","0","0.7777777777777777","false","0","RANBP3","0","0.0"
"125","1.7857142857142858","0.003663003663003663","0.5599999999999999","0.6666666666666666","3","2","false","CPA4","8.333333333333334","0","3",,"0","0","0","0.9438775510204082","false","0","CPA4","2","0.5952380952380952"
"63","1.6","0.06666666666666667","0.625","0.0","2","2","false","NCCRP1","3.5","0","2","0","0","0","0","0.85","false","0","NCCRP1","4","0.8333333333333334"
"129","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","GFY","13.5","0","2","0","0","0","0","0.9506172839506173","false","0","GFY","0","0.75"
"141","1.5","0.04259259259259259","0.6666666666666666","0.5","5","2","false","LIPK","5.6","0","5","0","0","0","0","0.95","false","0","LIPK","10","0.56"
"136","1.2857142857142858","0.14139194139194142","0.7777777777777777","0.28888888888888886","10","2","false","KIF27","5.3","0","10",,"0","0","0","0.9795918367346939","false","0","KIF27","64","0.37857142857142856"
"86","0.0","0.0","0.0","0.0","0","0","true","CYP20A1","0.0","0","0",,"0","0","0","Infinity","false","0","CYP20A1","0","0.0"
"61","1.5","0.0","0.6666666666666666","0.0","1","2","false","ST3GAL3","2.0","0","1","0","0","0","0","0.75","false","0","ST3GAL3","0","0.0"
"1","1.7435897435897436","0.012705231034750483","0.5735294117647058","0.26666666666666666","10","2","false","ELAVL3","14.3","0","10","0",,"0","0","0.9793447293447293","false","0","ELAVL3","94","0.3736842105263158"
"10","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","C12orf60","9.0","0","1","0","0","0","0","0.9012345679012346","false","0","C12orf60","0","0.0"
"97","1.0","0.9","1.0","0.1","5","1","false","YWHAH","1.4","0","5","0","0","0","0","1.0","false","0","YWHAH","18","0.4"
"178","0.0","0.0","0.0","0.0","0","0","true","DOC2B","0.0","0","0","0","0","0","0","Infinity","false","0","DOC2B","0","0.0"
"5","1.163265306122449","0.14920515825377767","0.8596491228070176","0.17560975609756097","41","2","false","BDP1","10.170731707317072","0","41","0","0","0","0","0.9965986394557823","false","0","BDP1","1352","0.20756595321055252"
"72","1.75","0.0","0.5714285714285714","0.0","1","2","false","ASIC1","4.0","0","1",,"0","0","0","0.8125","false","0","ASIC1","0","0.0"
"16","1.75","0.008771929824561403","0.5714285714285714","0.5","5","2","false","SFRP2","7.8","0","5","0","0","0","0","0.9625","false","0","SFRP2","10","0.39"
"1","1.641025641025641","0.015553306342780026","0.609375","0.3076923076923077","14","2","false","SAMD15","13.642857142857142","0","14","0","0","0","0","0.9821937321937322","false","0","SAMD15","126","0.3498168498168498"
"6","1.619047619047619","0.042927013462727745","0.6176470588235294","0.32142857142857145","8","2","false","AGR2","7.5","0","8","0","0","0","0","0.9523809523809524","false","0","AGR2","64","0.36875"
"136","1.7142857142857142","0.0070643642072213495","0.5833333333333334","0.5","4","2","false","SNX27","9.0","0","4","0","0","0","0","0.9489795918367347","false","0","SNX27","6","0.6428571428571429"
"123","1.8333333333333333","0.0","0.5454545454545455","1.0","2","2","false","TTC7A","8.0","0","2","0","0","0","0","0.9305555555555555","false","0","TTC7A","0","0.6666666666666666"
"1","1.8974358974358974","8.675534991324464E-4","0.5270270270270271","0.7","5","3","false","MSI1","20.6","0","5","0","0","0","0","0.975071225071225","false","0","MSI1","6","0.5421052631578948"
"109","2.0","0.0","0.5","0.0","1","3","false","RUFY1","2.0","0","1","0","0","0","0","0.5","false","0","RUFY1","0","0.0"
"180","1.6","0.0","0.625","1.0","2","2","false","USP29","4.0","0","2",,"0","0","0","0.8800000000000001","false","0","USP29","0","0.8"
"62","1.3478260869565217","0.1248353096179183","0.7419354838709677","0.23809523809523808","15","2","false","RBM25","6.133333333333334","0","15","0","0","0","0","0.9848771266540642","false","0","RBM25","160","0.26666666666666666"
"88","1.75","0.006275879917184265","0.5714285714285714","0.4","6","2","false","PDCD6","13.5","0","6","0","0","0","0","0.96875","false","0","PDCD6","18","0.5625"
"27","1.8461538461538463","2.797202797202797E-4","0.5416666666666666","0.8333333333333334","4","2","false","TIGD4","20.0","0","4",,"0","0","0","0.9674556213017751","false","0","TIGD4","2","0.7692307692307693"
"156","0.0","0.0","0.0","0.0","0","0","true","PRAMEF19","0.0","0","0",,"0","0","0","Infinity","false","0","PRAMEF19","0","0.0"
"189","1.6428571428571428","0.01098901098901099","0.6086956521739131","0.7","5","2","false","IMMT","7.8","0","5","0","0","0","0","0.9540816326530612","false","0","IMMT","6","0.5571428571428572"
"112","1.44","0.03662433862433863","0.6944444444444444","0.42857142857142855","14","2","false","CCDC150","11.357142857142858","0","14","0","0","0","0","0.9823999999999999","false","0","CCDC150","104","0.4542857142857143"
"71","1.5","0.5","0.6666666666666666","0.0","2","2","false","NOM1","2.0","0","2","0","0","0","0","0.8333333333333334","false","0","NOM1","6","0.5"
"6","1.380952380952381","0.1235419540776684","0.7241379310344828","0.34615384615384615","13","2","false","TARDBP","7.846153846153846","0","13","0","0","0","0","0.9706959706959707","false","0","TARDBP","170","0.37362637362637363"
"5","1.816326530612245","0.0016104586177887836","0.550561797752809","0.5833333333333334","9","2","false","RCN1","27.22222222222222","0","9","0","0","0","0","0.9829931972789115","false","0","RCN1","30","0.5555555555555556"
"202","0.0","0.0","0.0","0.0","0","0","true","OR52K2","0.0","0","0","0","0","0","0","Infinity","false","0","OR52K2","0","0.0"
"129","1.3888888888888888","0.08131808278867102","0.72","0.38181818181818183","11","2","false","TRBV10-3","7.181818181818182","0","11","0","0","0","0","0.9783950617283951","false","0","TRBV10-3","68","0.398989898989899"
"13","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","UNCX","9.0","0","1","0",,"0","0","0.9012345679012346","false","0","UNCX","0","0.0"
"5","1.836734693877551","0.001183859406675767","0.5444444444444444","0.5714285714285714","8","2","false","THRB","28.625","0","8","0","0","0","0","0.9825680272108843","false","0","THRB","24","0.5841836734693877"
"87","1.4285714285714286","0.15873015873015872","0.7","0.5","4","2","false","DLAT","4.0","0","4","0","0","0","0","0.9142857142857143","false","0","DLAT","10","0.5714285714285714"
"5","1.8775510204081634","1.988820824127284E-4","0.5326086956521738","0.6666666666666666","6","2","false","MAPK1IP1L","34.666666666666664","0","6",,"0","0","0","0.98171768707483","false","0","MAPK1IP1L","10","0.7074829931972789"
"5","1.8979591836734695","4.215272400269777E-5","0.5268817204301075","0.8","5","2","false","TNFRSF11B","36.8","0","5","0","0","0","0","0.9812925170068026","false","0","TNFRSF11B","4","0.7510204081632653"
"16","1.7","0.014254385964912278","0.5882352941176471","0.5333333333333333","6","2","false","PRXL2A","9.333333333333334","0","6","0","0","0","0","0.9650000000000001","false","0","PRXL2A","14","0.4666666666666667"
"44","1.7647058823529411","0.0014705882352941176","0.5666666666666667","0.8333333333333334","4","2","false","GCKR","10.0","0","4","0","0","0","0","0.9550173010380623","false","0","GCKR","2","0.5882352941176471"
"222","1.0","0.0","1.0","0.0","1","1","false","COX6B2","1.0","0","1","0","0","0","0","1.0","false","0","COX6B2","0","0.0"
"145","1.7272727272727273","0.0","0.5789473684210527","1.0","3","2","false","NIBAN1","9.333333333333334","0","3","0","0","0","0","0.9272727272727274","false","0","NIBAN1","0","0.8484848484848485"
"187","1.7777777777777777","0.0","0.5625","1.0","2","2","false","DDI2","5.5","0","2","0","0","0","0","0.9135802469135802","false","0","DDI2","0","0.6111111111111112"
"157","1.8888888888888888","0.0","0.5294117647058824","1.0","2","3","false","CLUH","5.5","0","2","0","0","0","0","0.8888888888888888","false","0","CLUH","0","0.6875"
"195","0.0","0.0","0.0","0.0","0","0","true","AKR7A3","0.0","0","0","0","0","0","0","Infinity","false","0","AKR7A3","0","0.0"
"46","1.53125","0.048445500512032766","0.6530612244897959","0.20952380952380953","15","2","false","MED1","8.8","0","15","0","0","0","0","0.9810267857142857","false","0","MED1","194","0.275"
"160","1.25","0.8333333333333333","0.8","0.0","3","2","false","SCO1","1.3333333333333333","0","3","0",,"0","0","0.9166666666666666","false","0","SCO1","10","0.3333333333333333"
"144","1.84375","0.005833699149793118","0.5423728813559322","0.3333333333333333","6","3","false","PRSS8","14.0","0","6","0","0","0","0","0.971875","false","0","PRSS8","52","0.46111111111111114"
"87","2.4285714285714284","0.0","0.411764705882353","0.0","1","3","false","NDUFAF5","3.0","0","1",,"0","0","0","0.7142857142857143","false","0","NDUFAF5","0","0.0"
"90","1.8064516129032258","0.002252944188428059","0.5535714285714286","0.6666666666666666","6","2","false","SLC25A3","19.833333333333332","0","6","0","0","0","0","0.9739854318418315","false","0","SLC25A3","10","0.6397849462365591"
"25","0.0","0.0","0.0","0.0","0","0","true","C11orf40","0.0","0","0","0","0","0","0","Infinity","false","0","C11orf40","0","0.0"
"115","1.6923076923076923","0.013747252747252746","0.5909090909090909","0.35714285714285715","8","2","false","PKLR","9.875","0","8","0","0","0","0","0.9733727810650887","false","0","PKLR","36","0.3798076923076923"
"15","2.25","0.0","0.4444444444444444","0.0","1","3","false","HEYL","2.0","0","1",,"0","0","0","0.5833333333333334","false","0","HEYL","0","0.0"
"141","1.6","0.020370370370370372","0.625","0.5","4","2","false","SEC23B","6.25","0","4","0","0","0","0","0.9400000000000001","false","0","SEC23B","6","0.625"
"51","1.75","0.5","0.5714285714285714","0.0","2","3","false","MRPS24","1.5","0","2","0","0","0","0","0.625","false","0","MRPS24","6","0.5"
"145","1.7272727272727273","0.0","0.5789473684210527","1.0","3","2","false","HLCS","9.333333333333334","0","3","0","0","0","0","0.9272727272727274","false","0","HLCS","0","0.8484848484848485"
"39","0.0","0.0","0.0","0.0","0","0","true","OR10G6","0.0","0","0",,"0","0","0","Infinity","false","0","OR10G6","0","0.0"
"108","0.0","0.0","0.0","0.0","0","0","true","ACP6","0.0","0","0",,"0","0","0","Infinity","false","0","ACP6","0","0.0"
"89","1.85","0.0","0.5405405405405405","1.0","3","2","false","KRT39","13.333333333333334","0","3","0","0","0","0","0.9574999999999999","false","0","KRT39","0","0.6666666666666666"
"5","1.8571428571428572","0.0011004331790418563","0.5384615384615384","0.5238095238095238","7","2","false","SLC25A30","26.285714285714285","0","7","0","0","0","0","0.9821428571428572","false","0","SLC25A30","20","0.5364431486880467"
"179","0.0","0.0","0.0","0.0","0","0","true","SOX13","0.0","0","0",,"0","0","0","Infinity","false","0","SOX13","0","0.0"
"161","1.5","0.0","0.6666666666666666","0.0","1","2","false","MEX3D","2.0","0","1","0","0","0","0","0.75","false","0","MEX3D","0","0.0"
"184","1.75","0.002525252525252525","0.5714285714285714","0.6666666666666666","3","2","false","RPL34","9.333333333333334","0","3","0","0","0","0","0.9375","false","0","RPL34","2","0.7777777777777778"
