"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"1","2.7241379310344827","0.06277515975622808","0.3670886075949367","0.3333333333333333","4","5","false","TRIM17","27.25","0","4","0","0","0","0","0.9760536398467434","false","0","TRIM17","8470","0.36486486486486486"
"13","1.6538461538461537","0.004752136752136753","0.6046511627906977","0.7222222222222222","9","2","false","SYT9","14.11111111111111","0","9","0","0","0","0","0.9748520710059172","false","0","SYT9","20","0.5427350427350427"
"18","2.0","0.0","0.5","0.0","1","3","false","C5orf52","14.0","0","1","0",,"0","0","0.9285714285714286","false","0","C5orf52","0","0.0"
"14","1.6538461538461537","0.02158974358974359","0.6046511627906977","0.4222222222222222","10","3","false","SAMD11","9.5","0","10","0","0","0","0","0.9738461538461539","false","0","SAMD11","52","0.38"
"2","2.0106382978723403","1.7700829553324882E-4","0.4973544973544974","0.9","5","3","false","NBPF4","44.8","0","5","0","0","0","0","0.9863427257044279","false","0","NBPF4","160","0.509090909090909"
"1","4.2","0.0","0.23809523809523808","1.0","2","6","false","TACC1","18.0","0","2","0","0","0","0","0.9555555555555555","false","0","TACC1","0","0.72"
,"0.0","0.0","0.0","0.0","0","0","true","PPP1R13B","0.0","0","0","0","0","0","0","Infinity","false","0","PPP1R13B","0","0.0"
"10","1.6333333333333333","0.036311804415252696","0.6122448979591837","0.3181818181818182","12","3","false","MYOCD","9.5","0","12","0",,"0","0","0.9781609195402299","false","0","MYOCD","90","0.3275862068965517"
"14","1.7692307692307692","0.004350239504085657","0.5652173913043479","0.5714285714285714","7","3","false","TRGV5","13.285714285714286","0","7","0","0","0","0","0.9692307692307692","false","0","TRGV5","18","0.5314285714285715"
"3","2.4285714285714284","0.0","0.411764705882353","0.0","1","5","false","AQP7","69.0","0","1","0",,"0","0","0.9792960662525879","false","0","AQP7","0","0.0"
"12","2.0714285714285716","0.0","0.48275862068965514","1.0","2","3","false","ZSCAN5C","13.0","0","2","0",,"0","0","0.953416149068323","false","0","ZSCAN5C","0","0.5416666666666666"
"1","3.1862068965517243","0.0","0.31385281385281383","1.0","3","5","false","CXCR3","36.333333333333336","0","3",,"0","0","0","0.9696360153256705","false","0","CXCR3","0","0.5046296296296297"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","PIPOX","40.0","0","2","0","0","0","0","0.9818181818181818","false","0","PIPOX","0","0.7407407407407407"
"12","2.0714285714285716","0.0","0.48275862068965514","1.0","3","3","false","TRAF3IP1","10.0","0","3","0","0","0","0","0.953416149068323","false","0","TRAF3IP1","0","0.43478260869565216"
"6","1.8888888888888888","0.001290583785342695","0.5294117647058824","0.6428571428571429","8","3","false","MAGEB6B","19.625","0","8","0","0","0","0","0.981859410430839","false","0","MAGEB6B","20","0.37740384615384615"
"2","2.1808510638297873","5.803112869331508E-4","0.4585365853658536","0.6666666666666666","3","4","false","PSD2","35.666666666666664","0","3","0","0","0","0","0.9840425531914893","false","0","PSD2","110","0.46320346320346323"
"3","2.4285714285714284","0.0","0.411764705882353","0.0","1","5","false","ASB2","69.0","0","1",,"0","0","0","0.9792960662525879","false","0","ASB2","0","0.0"
"29","2.0","0.0","0.5","0.0","1","3","false","ZZZ3","5.0","0","1","0","0","0","0","0.8","false","0","ZZZ3","0","0.0"
"11","1.7","0.030722495894909687","0.5882352941176471","0.4358974358974359","13","4","false","TIMP4","10.538461538461538","0","13","0","0","0","0","0.9730769230769231","false","0","TIMP4","108","0.3903133903133903"
"3","2.3956043956043955","1.1911902190215493E-4","0.41743119266055045","0.3333333333333333","3","5","false","KLHL35","45.333333333333336","0","3",,"0","0","0","0.9797738493390667","false","0","KLHL35","42","0.6521739130434783"
"4","2.1052631578947367","0.0","0.47500000000000003","0.0","1","4","false","IQCF5","51.0","0","1","0",,"0","0","0.978328173374613","false","0","IQCF5","0","0.0"
"31","1.3333333333333333","0.0","0.75","1.0","2","2","false","SYNJ2","2.5","0","2","0","0","0","0","0.888888888888889","false","0","SYNJ2","0","0.8333333333333334"
,"0.0","0.0","0.0","0.0","0","0","true","COA7","0.0","0","0","0","0","0","0","Infinity","false","0","COA7","0","0.0"
"16","1.5","0.014726232373291197","0.6666666666666666","0.6944444444444444","9","2","false","PPWD1","11.222222222222221","0","9","0","0","0","0","0.9722222222222222","false","0","PPWD1","22","0.6234567901234568"
"1","3.1724137931034484","1.5166028097062578E-4","0.31521739130434784","0.5","5","5","false","SLC50A1","22.2","0","5","0","0","0","0","0.9698275862068966","false","0","SLC50A1","10","0.30833333333333335"
"38","1.0","0.0","1.0","0.0","1","1","false","KRTAP9-2","1.0","0","1","0","0","0","0","1.0","false","0","KRTAP9-2","0","0.0"
"26","1.8","0.0","0.5555555555555556","1.0","2","2","false","ZNF280D","7.0","0","2",,"0","0","0","0.9199999999999999","false","0","ZNF280D","0","0.7"
"2","2.1702127659574466","8.194626733079935E-5","0.4607843137254902","0.7333333333333333","6","4","false","CADM4","36.0","0","6",,"0","0","0","0.984186313973548","false","0","CADM4","8","0.4864864864864865"
"19","1.9285714285714286","0.14285714285714288","0.5185185185185185","0.3333333333333333","3","3","false","RUBCN","5.0","0","3","0","0","0","0","0.9155844155844156","false","0","RUBCN","30","0.42424242424242425"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","2","5","false","SH2D7","41.5","0","2","0","0","0","0","0.9695402298850575","false","0","SH2D7","0","0.5763888888888888"
"3","2.3846153846153846","2.619778015602655E-4","0.41935483870967744","0.6666666666666666","3","5","false","ESRP2","32.333333333333336","0","3","0","0","0","0","0.979933110367893","false","0","ESRP2","54","0.45539906103286387"
"2","2.1702127659574466","0.004950539951046354","0.4607843137254902","0.5","4","4","false","RAPGEFL1","27.75","0","4","0","0","0","0","0.984186313973548","false","0","RAPGEFL1","1140","0.36038961038961037"
"1","3.0551724137931036","3.591954022988506E-5","0.327313769751693","0.8333333333333334","4","5","false","NDUFAF6","33.25","0","4","0","0","0","0","0.971455938697318","false","0","NDUFAF6","6","0.44932432432432434"
,"0.0","0.0","0.0","0.0","0","0","true","SLC25A11","0.0","0","0","0","0","0","0","Infinity","false","0","SLC25A11","0","0.0"
"3","2.3626373626373627","7.742062173214919E-4","0.4232558139534884","0.2","5","5","false","FCER1A","28.0","0","5","0","0","0","0","0.9802516324255456","false","0","FCER1A","140","0.4"
"23","1.75","0.00505050505050505","0.5714285714285714","0.6666666666666666","3","2","false","SMAGP","8.0","0","3","0","0","0","0","0.9375","false","0","SMAGP","2","0.6666666666666666"
"2","2.148936170212766","0.012575073145351659","0.4653465346534653","0.4","5","4","false","UGDH","23.2","0","5","0","0","0","0","0.9844738355376653","false","0","UGDH","1342","0.2987012987012987"
"19","2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","IL1RAPL2","11.0","0","1",,"0","0","0","0.8961038961038962","false","0","IL1RAPL2","0","0.0"
"34","1.5","0.0","0.6666666666666666","0.0","1","2","false","CASR","2.0","0","1","1",,"1","0","0.75","false","0","CASR","0","0.0"
"34","1.0","1.0","1.0","0.0","2","1","false","ALPK2","1.0","0","2","0","0","0","0","1.0","false","0","ALPK2","2","0.0"
"21","1.4285714285714286","0.1034798534798535","0.7","0.2857142857142857","8","2","false","NHS","4.375","0","8","0","0","0","0","0.9693877551020408","false","0","NHS","40","0.3125"
"8","2.3529411764705883","0.0","0.425","1.0","2","5","false","SHISAL2B","17.5","0","2","0","0","0","0","0.9516806722689076","false","0","SHISAL2B","0","0.625"
"1","3.4689655172413794","0.017415330438487718","0.2882703777335984","0.21794871794871795","13","5","false","DCTN1","5.6923076923076925","0","13","0","0","0","0","0.9657088122605365","false","0","DCTN1","2012","0.21893491124260356"
"2","1.9680851063829787","0.0010981167748449077","0.5081081081081081","0.6111111111111112","9","3","false","CEACAM21","38.111111111111114","0","9",,"0","0","0","0.9869177688326626","false","0","CEACAM21","344","0.43308080808080807"
"20","1.7142857142857142","0.010073260073260074","0.5833333333333334","0.7","5","3","false","SPEM3","7.2","0","5","0","0","0","0","0.9450549450549451","false","0","SPEM3","6","0.5538461538461539"
"1","3.1862068965517243","0.0","0.31385281385281383","1.0","3","5","false","MPPED2","39.666666666666664","0","3","0","0","0","0","0.9696360153256705","false","0","MPPED2","0","0.5509259259259259"
"1","3.9172413793103447","5.587484035759897E-5","0.25528169014084506","0.6666666666666666","4","6","false","HDGFL1","18.0","0","4",,"0","0","0","0.9594827586206898","false","0","HDGFL1","4","0.47368421052631576"
"26","1.6","0.03333333333333333","0.625","0.5","4","2","false","PABPC4","4.5","0","4","0","0","0","0","0.9400000000000001","false","0","PABPC4","6","0.45"
"2","2.1702127659574466","5.803112869331508E-4","0.4607843137254902","0.8333333333333334","4","4","false","ARHGAP11A","28.75","0","4","0","0","0","0","0.984186313973548","false","0","ARHGAP11A","110","0.37337662337662336"
"5","1.9454545454545455","0.00101010101010101","0.514018691588785","0.5","4","3","false","TREML4","25.25","0","4",,"0","0","0","0.9824915824915825","false","0","TREML4","6","0.4675925925925926"
"25","1.9090909090909092","0.0","0.5238095238095238","1.0","2","3","false","HMMR","7.0","0","2","0",,"0","0","0.8989898989898989","false","0","HMMR","0","0.7"
"2","2.0","0.0032568669413782073","0.5","0.16666666666666666","4","3","false","ANKRD65","56.25","0","4","0","0","0","0","0.9864864864864865","false","0","ANKRD65","888","0.6335227272727273"
"23","1.5","0.0606060606060606","0.6666666666666666","0.3333333333333333","6","2","false","ZNF853","4.5","0","6",,"0","0","0","0.9583333333333334","false","0","ZNF853","20","0.375"
"16","1.7222222222222223","0.0028992793698676056","0.5806451612903225","0.7","5","2","false","PDE4B","12.8","0","5",,"0","0","0","0.9598765432098766","false","0","PDE4B","6","0.7111111111111111"
"22","1.75","0.030303030303030304","0.5714285714285714","0.6666666666666666","3","2","false","MANEAL","5.666666666666667","0","3","0","0","0","0","0.925","false","0","MANEAL","8","0.4722222222222222"
"5","2.0","0.0","0.5","0.0","1","3","false","ZNF718","54.0","0","1",,"0","0","0","0.9814814814814815","false","0","ZNF718","0","0.0"
"6","2.0185185185185186","0.0","0.4954128440366972","1.0","2","3","false","SLC10A1","34.5","0","2","0",,"0","0","0.9792139077853363","false","0","SLC10A1","0","0.6764705882352942"
"1","3.2620689655172415","0.020541415800036492","0.30655391120507397","0.2","5","6","false","STK16","3.0","0","5","0","0","0","0","0.9685823754789271","false","0","STK16","864","0.37142857142857144"
"2","2.0319148936170213","3.037417151264965E-4","0.49214659685863876","0.3333333333333333","3","3","false","ZMYND12","69.33333333333333","0","3",,"0","0","0","0.9860552041403104","false","0","ZMYND12","280","0.7931034482758621"
"3","4.263736263736264","0.0","0.2345360824742268","1.0","2","6","false","EPM2AIP1","11.5","0","2",,"0","0","0","0.9526994744386049","false","0","EPM2AIP1","0","0.71875"
"1","3.1448275862068966","0.0011015325670498085","0.31798245614035087","0.3055555555555556","9","5","false","TMEM231","13.444444444444445","0","9","0","0","0","0","0.9702107279693486","false","0","TMEM231","50","0.1867283950617284"
"7","1.7894736842105263","0.004441899178741284","0.5588235294117647","0.42857142857142855","8","2","false","SHISA2","14.25","0","8","0","0","0","0","0.9792243767313019","false","0","SHISA2","32","0.375"
"3","2.3626373626373627","7.829011352731379E-4","0.4232558139534884","0.3","5","5","false","AIG1","33.2","0","5","0","0","0","0","0.9802516324255456","false","0","AIG1","180","0.4753623188405797"
"2","2.0319148936170213","3.037417151264965E-4","0.49214659685863876","0.3333333333333333","3","3","false","NPY4R2","69.33333333333333","0","3","0","0","0","0","0.9860552041403104","false","0","NPY4R2","280","0.7931034482758621"
"21","1.9285714285714286","0.0","0.5185185185185185","0.0","1","2","false","ABCB7","14.0","0","1","0","0","0","0","0.9336734693877551","false","0","ABCB7","0","0.0"
"12","2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","CREB3L4","23.0","0","1","0",,"0","0","0.9503105590062112","false","0","CREB3L4","0","0.0"
"1","3.2","0.0","0.3125","0.0","1","5","false","CBLIF","72.0","0","1","0","0","0","0","0.9694444444444444","false","0","CBLIF","0","0.0"
"3","2.2527472527472527","0.0012071174007668784","0.44390243902439025","0.6","5","4","false","DPEP2","25.2","0","5","0","0","0","0","0.9818442427138079","false","0","DPEP2","86","0.35"
"11","3.2666666666666666","0.0","0.30612244897959184","1.0","2","4","false","ARF1","3.5","0","2","0","0","0","0","0.9128205128205129","false","0","ARF1","0","0.7"
"5","1.490909090909091","0.06597616375394152","0.6707317073170731","0.18783068783068782","28","2","false","PUM3","8.964285714285714","0","28","0","0","0","0","0.9909090909090909","false","0","PUM3","702","0.16298701298701299"
"10","1.9333333333333333","7.662835249042145E-4","0.5172413793103449","0.6666666666666666","3","3","false","BRIX1","14.333333333333334","0","3","0",,"0","0","0.967816091954023","false","0","BRIX1","2","0.4942528735632184"
"2","2.0","3.876279349083924E-4","0.5","0.7333333333333333","6","3","false","TCP11X2","40.833333333333336","0","6",,"0","0","0","0.9864864864864865","false","0","TCP11X2","284","0.4640151515151515"
"13","1.4615384615384615","0.05056166056166057","0.6842105263157895","0.37362637362637363","14","2","false","FAM184B","10.071428571428571","0","14","0","0","0","0","0.9822485207100592","false","0","FAM184B","114","0.3873626373626374"
"3","2.3846153846153846","1.1911902190215493E-4","0.41935483870967744","0.6666666666666666","4","5","false","SHF","36.25","0","4",,"0","0","0","0.979933110367893","false","0","SHF","42","0.5178571428571429"
"6","1.9814814814814814","0.0","0.5046728971962617","1.0","4","3","false","C17orf75","28.5","0","4","0","0","0","0","0.9799697656840514","false","0","C17orf75","0","0.5588235294117647"
"5","1.9454545454545455","3.928170594837261E-4","0.514018691588785","0.6666666666666666","4","3","false","B4GALNT2","28.5","0","4",,"0","0","0","0.9824915824915825","false","0","B4GALNT2","4","0.5277777777777778"
"34","1.5","0.0","0.6666666666666666","0.0","1","2","false","NAA16","2.0","0","1","0","0","0","0","0.75","false","0","NAA16","0","0.0"
"27","1.625","0.00510204081632653","0.6153846153846154","0.6666666666666666","3","2","false","ERCC4","7.333333333333333","0","3","0","0","0","0","0.921875","false","0","ERCC4","2","0.9166666666666666"
"5","1.9090909090909092","1.6674683341350008E-4","0.5238095238095238","0.8666666666666667","6","3","false","OIT3","28.166666666666668","0","6","0","0","0","0","0.9831649831649832","false","0","OIT3","4","0.5216049382716049"
"7","1.763157894736842","0.010778635778635777","0.5671641791044776","0.25","9","2","false","ZNF526","11.555555555555555","0","9","0","0","0","0","0.9799168975069252","false","0","ZNF526","54","0.30409356725146197"
"2","2.021276595744681","3.037417151264965E-4","0.49473684210526314","0.6666666666666666","4","3","false","AKR1B1","54.5","0","4","0","0","0","0","0.9861989649223691","false","0","AKR1B1","280","0.6193181818181818"
"5","1.981818181818182","0.0","0.5045871559633027","1.0","2","3","false","MS4A10","48.5","0","2",,"0","0","0","0.9818181818181818","false","0","MS4A10","0","0.8981481481481481"
"1","3.9172413793103447","8.780332056194125E-5","0.25528169014084506","0.5","4","6","false","IGHV1-69","13.5","0","4","0","0","0","0","0.9594827586206898","false","0","IGHV1-69","6","0.35526315789473684"
"5","1.9090909090909092","3.1425364758698096E-4","0.5238095238095238","0.8","6","3","false","ADORA3","26.333333333333332","0","6",,"0","0","0","0.9831649831649832","false","0","ADORA3","6","0.4876543209876543"
"11","2.0","0.0014230979748221127","0.5","0.6","5","4","false","HNF1B","15.2","0","5","0","0","0","0","0.9615384615384616","false","0","HNF1B","8","0.5846153846153846"
"4","2.087719298245614","0.0","0.4789915966386555","1.0","2","4","false","P2RY11","29.5","0","2",,"0","0","0","0.978672170622635","false","0","P2RY11","0","0.5784313725490197"
"1","2.9517241379310346","0.007703323266415574","0.338785046728972","0.5","4","5","false","SLC25A4","30.5","0","4","0","0","0","0","0.9728927203065134","false","0","SLC25A4","748","0.4143835616438356"
"9","1.96875","0.0","0.5079365079365079","1.0","2","3","false","STRADA","24.0","0","2",,"0","0","0","0.96875","false","0","STRADA","0","0.7741935483870968"
"1","3.7448275862068967","1.0727485583807424E-4","0.26703499079189685","0.6666666666666666","3","6","false","TRAV12-1","24.0","0","3","0","0","0","0","0.9618773946360153","false","0","TRAV12-1","22","0.6153846153846154"
"37","1.0","0.0","1.0","0.0","1","1","false","SYVN1","1.0","0","1","0","0","0","0","1.0","false","0","SYVN1","0","0.0"
"5","1.9454545454545455","3.20666987333654E-5","0.514018691588785","0.8333333333333334","4","3","false","MAP2K5","28.5","0","4","0","0","0","0","0.9824915824915825","false","0","MAP2K5","2","0.5277777777777778"
"10","1.9","0.0012260536398467432","0.5263157894736842","0.5","4","3","false","TMCO6","14.0","0","4","0","0","0","0","0.9689655172413794","false","0","TMCO6","6","0.4827586206896552"
"4","1.912280701754386","8.974105685546761E-4","0.5229357798165137","0.7333333333333333","6","3","false","OTUD5","23.333333333333332","0","6","0","0","0","0","0.9821121431028552","false","0","OTUD5","60","0.4166666666666667"
"2","2.872340425531915","3.11200276883187E-4","0.34814814814814815","0.0","2","4","false","LETM1","6.5","0","2","0","0","0","0","0.9746981023576768","false","0","LETM1","10","0.55"
"2","1.9787234042553192","3.5137089254652025E-4","0.5053763440860215","0.8214285714285714","8","3","false","SYPL1","38.875","0","8",,"0","0","0","0.9867740080506038","false","0","SYPL1","286","0.44176136363636365"
"17","1.9411764705882353","0.0","0.5151515151515151","0.0","1","2","false","SESN1","17.0","0","1",,"0","0","0","0.9446366782006921","false","0","SESN1","0","0.0"
"11","2.0","4.2145593869731795E-4","0.5","0.8","5","4","false","MS4A14","16.4","0","5","0","0","0","0","0.9615384615384616","false","0","MS4A14","4","0.6307692307692307"
"1","2.9517241379310346","0.007630906768837806","0.338785046728972","0.3333333333333333","3","5","false","YARS2","25.666666666666668","0","3","0","0","0","0","0.9728927203065134","false","0","YARS2","170","0.3470319634703196"
"14","1.8846153846153846","7.495069033530571E-4","0.5306122448979592","0.6666666666666666","4","3","false","TPMT","16.5","0","4","0","0","0","0","0.9646153846153847","false","0","TPMT","4","0.66"
"24","1.8181818181818181","0.0","0.55","1.0","2","2","false","SPANXN1","7.5","0","2","0","0","0","0","0.9256198347107438","false","0","SPANXN1","0","0.6818181818181818"
"4","2.0","7.701339067304383E-4","0.5","0.3333333333333333","3","3","false","NUAK2","28.333333333333332","0","3","0","0","0","0","0.9803921568627451","false","0","NUAK2","54","0.5283018867924528"
"12","2.107142857142857","0.0","0.4745762711864407","1.0","2","3","false","RANBP3","13.5","0","2",,"0","0","0","0.9518633540372671","false","0","RANBP3","0","0.5869565217391305"
"3","3.4395604395604398","0.005587976123220721","0.29073482428115016","0.5","4","5","false","CPA4","8.0","0","4",,"0","0","0","0.9646440516005733","false","0","CPA4","576","0.42105263157894735"
"1","3.3241379310344827","0.0026172231344645143","0.3008298755186722","0.3333333333333333","3","5","false","NCCRP1","5.333333333333333","0","3","0","0","0","0","0.9677203065134099","false","0","NCCRP1","188","0.45454545454545453"
"15","1.95","0.0","0.5128205128205129","1.0","2","3","false","GFY","14.0","0","2","0","0","0","0","0.9500000000000001","false","0","GFY","0","0.7368421052631579"
"21","1.6428571428571428","0.021062271062271064","0.6086956521739131","0.5","5","2","false","LIPK","6.4","0","5","0","0","0","0","0.9540816326530612","false","0","LIPK","10","0.45714285714285713"
"17","1.4705882352941178","0.0821078431372549","0.6799999999999999","0.2777777777777778","9","2","false","KIF27","5.0","0","9",,"0","0","0","0.9723183391003462","false","0","KIF27","52","0.29411764705882354"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","2","5","false","CYP20A1","42.5","0","2",,"0","0","0","0.9695402298850575","false","0","CYP20A1","0","0.5902777777777778"
"4","2.0","5.221386800334168E-4","0.5","0.6666666666666666","4","3","false","ST3GAL3","19.5","0","4","0","0","0","0","0.9803921568627451","false","0","ST3GAL3","4","0.36792452830188677"
"6","1.8148148148148149","0.010165223564710755","0.5510204081632653","0.23636363636363636","11","3","false","ELAVL3","15.090909090909092","0","11","0",,"0","0","0.983371126228269","false","0","ELAVL3","144","0.28846153846153844"
"24","1.9090909090909092","0.0","0.5238095238095238","0.0","1","2","false","C12orf60","11.0","0","1","0","0","0","0","0.9173553719008264","false","0","C12orf60","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","YWHAH","0.0","0","0","0","0","0","0","Infinity","false","0","YWHAH","0","0.0"
"9","1.9375","6.720430107526881E-4","0.5161290322580645","0.6666666666666666","3","3","false","DOC2B","17.666666666666668","0","3","0","0","0","0","0.969758064516129","false","0","DOC2B","2","0.5698924731182796"
"2","1.5425531914893618","0.1301034457550722","0.6482758620689655","0.09836065573770492","61","4","false","BDP1","8.918032786885245","0","61","0","0","0","0","0.9926682001150087","false","0","BDP1","8358","0.11433375367801597"
"1","3.179310344827586","0.0","0.31453362255965295","1.0","2","5","false","ASIC1","41.0","0","2",,"0","0","0","0.9697318007662835","false","0","ASIC1","0","0.5616438356164384"
"1","3.786206896551724","0.001076251069067161","0.2641165755919854","0.4","6","6","false","SFRP2","10.666666666666666","0","6","0","0","0","0","0.9613026819923373","false","0","SFRP2","120","0.27350427350427353"
"6","1.7407407407407407","0.021378041135977417","0.574468085106383","0.2761904761904762","15","3","false","SAMD15","14.533333333333333","0","15","0","0","0","0","0.9848828420256992","false","0","SAMD15","300","0.2742138364779874"
"11","2.533333333333333","0.02708819277784794","0.39473684210526316","0.3333333333333333","3","3","false","AGR2","4.333333333333333","0","3","0","0","0","0","0.9410256410256411","false","0","AGR2","104","0.4"
"17","1.8235294117647058","0.0012254901960784314","0.5483870967741935","0.6666666666666666","3","2","false","SNX27","11.333333333333334","0","3","0","0","0","0","0.9515570934256055","false","0","SNX27","2","0.6666666666666666"
"20","1.9285714285714286","0.0","0.5185185185185185","1.0","2","3","false","TTC7A","8.5","0","2","0","0","0","0","0.9285714285714286","false","0","TTC7A","0","0.6538461538461539"
"6","1.962962962962963","4.49236298292902E-4","0.5094339622641509","0.7","5","3","false","MSI1","24.8","0","5","0","0","0","0","0.980347694633409","false","0","MSI1","6","0.48627450980392156"
,"0.0","0.0","0.0","0.0","0","0","true","RUFY1","0.0","0","0","0","0","0","0","Infinity","false","0","RUFY1","0","0.0"
"29","1.5","0.3333333333333333","0.6666666666666666","0.3333333333333333","3","2","false","USP29","3.0","0","3",,"0","0","0","0.9","false","0","USP29","12","0.5333333333333333"
"1","2.703448275862069","0.026594624973749877","0.36989795918367346","0.15714285714285714","21","5","false","RBM25","9.0","0","21","0","0","0","0","0.9763409961685823","false","0","RBM25","3978","0.11688311688311688"
"14","1.7692307692307692","0.008679909833755987","0.5652173913043479","0.4","6","2","false","PDCD6","13.666666666666666","0","6","0","0","0","0","0.9692307692307692","false","0","PDCD6","26","0.5256410256410257"
"13","1.8461538461538463","2.797202797202797E-4","0.5416666666666666","0.8333333333333334","4","2","false","TIGD4","19.75","0","4",,"0","0","0","0.9674556213017751","false","0","TIGD4","2","0.7596153846153846"
"3","2.4065934065934065","4.0700040700040695E-5","0.4155251141552512","0.6666666666666666","3","5","false","PRAMEF19","30.333333333333332","0","3",,"0","0","0","0.9796145883102405","false","0","PRAMEF19","2","0.4396135265700483"
"2","2.5851063829787235","0.0029714959623909276","0.38683127572016457","0.38095238095238093","7","4","false","IMMT","9.714285714285714","0","7","0","0","0","0","0.9785796434732605","false","0","IMMT","216","0.29910714285714285"
"11","1.6666666666666667","0.029758255792738556","0.6","0.4230769230769231","13","3","false","CCDC150","11.076923076923077","0","13","0","0","0","0","0.9743589743589743","false","0","CCDC150","118","0.41025641025641024"
"1","0.0","0.0","0.0","0.0","0","0","true","NOM1","0.0","0","0","0","0","0","0","Infinity","false","0","NOM1","0","0.0"
"1","2.696551724137931","0.16873740371468793","0.37084398976982097","0.2","10","4","false","TARDBP","9.0","0","10","0","0","0","0","0.9764367816091953","false","0","TARDBP","13228","0.23513513513513515"
"2","1.9680851063829787","0.0012296656195028809","0.5081081081081081","0.5833333333333334","9","3","false","RCN1","37.44444444444444","0","9","0","0","0","0","0.9869177688326626","false","0","RCN1","346","0.4255050505050505"
"6","2.037037037037037","1.7470300489168413E-4","0.49090909090909085","0.6666666666666666","3","3","false","OR52K2","27.0","0","3","0","0","0","0","0.9788359788359788","false","0","OR52K2","2","0.5510204081632653"
"15","1.5","0.06548245614035086","0.6666666666666666","0.38181818181818183","11","3","false","TRBV10-3","7.2727272727272725","0","11","0","0","0","0","0.9736842105263158","false","0","TRBV10-3","68","0.3827751196172249"
"12","2.142857142857143","0.0","0.4666666666666667","0.0","1","3","false","UNCX","23.0","0","1","0",,"0","0","0.9503105590062112","false","0","UNCX","0","0.0"
"2","1.9787234042553192","6.046183060547436E-4","0.5053763440860215","0.5714285714285714","8","3","false","THRB","40.25","0","8","0","0","0","0","0.9867740080506038","false","0","THRB","300","0.45738636363636365"
"3","2.208791208791209","8.500824507952841E-4","0.4527363184079602","0.6","6","4","false","DLAT","23.333333333333332","0","6","0","0","0","0","0.9824812868291128","false","0","DLAT","90","0.319634703196347"
"2","2.0","3.427916200688264E-4","0.5","0.6666666666666666","6","3","false","MAPK1IP1L","49.833333333333336","0","6",,"0","0","0","0.9864864864864865","false","0","MAPK1IP1L","286","0.5662878787878788"
"2","2.0106382978723403","3.037417151264965E-4","0.4973544973544974","0.8","5","3","false","TNFRSF11B","53.8","0","5","0","0","0","0","0.9863427257044279","false","0","TNFRSF11B","280","0.6113636363636363"
"1","3.717241379310345","0.003786426430104592","0.26901669758812613","0.42857142857142855","7","6","false","PRXL2A","12.142857142857142","0","7","0","0","0","0","0.9622605363984673","false","0","PRXL2A","374","0.31135531135531136"
"1","3.524137931034483","0.0021756799555987666","0.2837573385518591","0.7","5","5","false","GCKR","11.6","0","5","0","0","0","0","0.9649425287356321","false","0","GCKR","442","0.4461538461538462"
"12","2.0357142857142856","0.07142857142857142","0.4912280701754386","0.3333333333333333","3","3","false","COX6B2","8.666666666666666","0","3","0","0","0","0","0.9549689440993789","false","0","COX6B2","54","0.36231884057971014"
"3","2.32967032967033","8.496099465999131E-4","0.4292452830188679","0.42857142857142855","7","5","false","NIBAN1","19.428571428571427","0","7","0","0","0","0","0.9807294155120241","false","0","NIBAN1","36","0.2698412698412698"
"18","1.9333333333333333","0.0","0.5172413793103449","1.0","2","3","false","DDI2","8.0","0","2","0","0","0","0","0.9333333333333333","false","0","DDI2","0","0.5714285714285714"
"22","1.8333333333333333","0.16666666666666669","0.5454545454545455","0.3333333333333333","3","3","false","CLUH","4.666666666666667","0","3","0","0","0","0","0.9166666666666666","false","0","CLUH","26","0.43333333333333335"
"1","3.193103448275862","0.0","0.31317494600431967","1.0","2","5","false","AKR7A3","49.0","0","2","0","0","0","0","0.9695402298850575","false","0","AKR7A3","0","0.6805555555555556"
"4","1.9473684210526316","0.027486480863862902","0.5135135135135135","0.16176470588235295","17","3","false","MED1","8.588235294117647","0","17","0","0","0","0","0.9814241486068112","false","0","MED1","300","0.2030812324929972"
"2","1.9361702127659575","0.026912296325416255","0.5164835164835164","0.3055555555555556","9","3","false","SCO1","28.11111111111111","0","9","0",,"0","0","0.9873490511788384","false","0","SCO1","1358","0.3111111111111111"
"3","2.340659340659341","0.0026095141035641202","0.4272300469483568","0.23809523809523808","7","5","false","PRSS8","21.714285714285715","0","7","0","0","0","0","0.980570154483198","false","0","PRSS8","266","0.3105590062111801"
"1","3.2","0.0","0.3125","0.0","1","5","false","NDUFAF5","72.0","0","1",,"0","0","0","0.9694444444444444","false","0","NDUFAF5","0","0.0"
