"__mclCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"12","1.6666666666666667","0.005741028295376122","0.6","0.7142857142857143","8","2","false","ZNF438","12.625","0","8","0","0","0","0","0.9710144927536232","false","0","ZNF438","18","0.5260416666666666"
"15","2.0","0.0","0.5","0.0","1","3","false","TCFL5","20.0","0","1",,"0","0","0","0.95","false","0","TCFL5","0","0.0"
"4","1.92","3.26530612244898E-4","0.5208333333333334","0.8","5","3","false","PDZD4","20.4","0","5",,"0","0","0","0.9812244897959184","false","0","PDZD4","4","0.4163265306122449"
"4","1.94","4.296455424274973E-5","0.5154639175257733","0.8333333333333334","4","3","false","USP17L6P","33.75","0","4",,"0","0","0","0.9808163265306122","false","0","USP17L6P","2","0.6887755102040817"
"5","1.92","5.45909645909646E-4","0.5208333333333334","0.6","5","3","false","METTL15P1","23.0","0","5","0","0","0","0","0.98","false","0","METTL15P1","16","0.46938775510204084"
"16","2.0526315789473686","0.0","0.4871794871794871","0.0","1","3","false","NPEPL1","17.0","0","1",,"0","0","0","0.9380804953560372","false","0","NPEPL1","0","0.0"
"10","1.4230769230769231","0.05227239427239426","0.7027027027027026","0.37142857142857144","15","2","false","SULT1A1","9.466666666666667","0","15","0","0","0","0","0.9837278106508875","false","0","SULT1A1","132","0.3641025641025641"
"14","1.6956521739130435","0.006004140786749481","0.5897435897435898","0.5714285714285714","7","2","false","TMEM61","12.285714285714286","0","7","0","0","0","0","0.9697542533081286","false","0","TMEM61","18","0.5341614906832298"
"6","1.9387755102040816","7.805684963866749E-4","0.5157894736842106","0.6666666666666666","3","2","false","MINDY2","24.333333333333332","0","3","0","0","0","0","0.9786641929499073","false","0","MINDY2","42","0.4965986394557823"
,"0.0","0.0","0.0","0.0","0","0","true","H2BC26","0.0","0","0","0","0","0","0","Infinity","false","0","H2BC26","0","0.0"
"33","1.8","0.0","0.5555555555555556","1.0","2","3","false","P2RX6","4.0","0","2","0",,"0","0","0.8","false","0","P2RX6","0","1.0"
"35","1.6666666666666667","0.0","0.6","0.0","1","2","false","RPIA","3.0","0","1","0","0","0","0","0.7777777777777777","false","0","RPIA","0","0.0"
"20","1.7333333333333334","0.011111111111111112","0.5769230769230769","0.5","4","2","false","ZNF717","7.5","0","4","0","0","0","0","0.951111111111111","false","0","ZNF717","6","0.5"
"14","1.8695652173913044","9.881422924901185E-4","0.5348837209302325","0.6666666666666666","3","2","false","GOLGA6D","12.0","0","3","0","0","0","0","0.9621928166351607","false","0","GOLGA6D","2","0.5217391304347826"
,"0.0","0.0","0.0","0.0","0","0","true","PCBP1","0.0","0","0","0","0","0","0","Infinity","false","0","PCBP1","0","0.0"
"7","1.7142857142857142","0.009753901560624249","0.5833333333333334","0.3111111111111111","10","2","false","MRE11","11.8","0","10","0","0","0","0","0.9795918367346939","false","0","MRE11","62","0.33714285714285713"
"4","1.78","0.00836949516648765","0.5617977528089888","0.4696969696969697","12","3","false","HPD","15.166666666666666","0","12","0","0","0","0","0.9840816326530613","false","0","HPD","70","0.30952380952380953"
"10","1.6923076923076923","0.005257631257631258","0.5909090909090909","0.6785714285714286","8","2","false","ASXL2","13.875","0","8",,"0","0","0","0.9733727810650887","false","0","ASXL2","18","0.5336538461538461"
"2","1.9365079365079365","0.0014536959942673935","0.5163934426229508","0.5","5","3","false","OSGIN2","24.2","0","5","0","0","0","0","0.9843915343915344","false","0","OSGIN2","84","0.3903225806451613"
"12","1.6666666666666667","0.01791752933057281","0.6","0.5","9","3","false","RABEP1","10.666666666666666","0","9",,"0","0","0","0.9710144927536232","false","0","RABEP1","36","0.463768115942029"
"9","1.6296296296296295","0.018719757608646498","0.6136363636363636","0.35555555555555557","10","2","false","TRAV12-3","10.6","0","10","0","0","0","0","0.9766803840877915","false","0","TRAV12-3","58","0.3925925925925926"
"47","1.0","0.0","1.0","0.0","1","1","false","DCP2","1.0","0","1",,"0","0","0","1.0","false","0","DCP2","0","0.0"
"30","1.5","0.013333333333333334","0.6666666666666666","0.6666666666666666","3","2","false","ZFR2","5.333333333333333","0","3",,"0","0","0","0.9166666666666666","false","0","ZFR2","2","0.8888888888888888"
"15","2.0","0.0","0.5","0.0","1","3","false","ATXN10","20.0","0","1","0","0","0","0","0.95","false","0","ATXN10","0","0.0"
"48","1.0","0.0","1.0","0.0","1","1","false","GRAP2","1.0","0","1","0",,"0","0","1.0","false","0","GRAP2","0","0.0"
"23","1.8181818181818181","0.0","0.55","1.0","2","2","false","LRRC8E","10.5","0","2","0","0","0","0","0.9256198347107438","false","0","LRRC8E","0","0.9545454545454546"
,"0.0","0.0","0.0","0.0","0","0","true","B9D1","0.0","0","0","0","0","0","0","Infinity","false","0","B9D1","0","0.0"
"2","1.9523809523809523","5.159118062343868E-4","0.5121951219512195","0.5","4","3","false","ARHGEF15","21.0","0","4","0","0","0","0","0.9841269841269842","false","0","ARHGEF15","10","0.3387096774193548"
,"0.0","0.0","0.0","0.0","0","0","true","CMKLR1","0.0","0","0",,"0","0","0","Infinity","false","0","CMKLR1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","PROP1","0.0","0","0","0","0","0","0","Infinity","false","0","PROP1","0","0.0"
"3","2.016949152542373","0.0","0.4957983193277311","0.0","1","3","false","ALDH1A2","57.0","0","1","0",,"0","0","0.9821587867975022","false","0","ALDH1A2","0","0.0"
"9","1.7407407407407407","0.00898227287116176","0.574468085106383","0.2857142857142857","7","2","false","COBLL1","11.142857142857142","0","7","0","0","0","0","0.9725651577503429","false","0","COBLL1","30","0.4126984126984127"
"14","1.7826086956521738","0.001976284584980237","0.5609756097560976","0.7","5","2","false","APOBEC3A","14.0","0","5","0","0","0","0","0.9659735349716447","false","0","APOBEC3A","6","0.6086956521739131"
"20","1.5333333333333334","0.062222222222222234","0.6521739130434783","0.3333333333333333","7","2","false","QRICH2","5.714285714285714","0","7","0","0","0","0","0.9644444444444444","false","0","QRICH2","28","0.38095238095238093"
"2","1.7777777777777777","0.017663138292130936","0.5625","0.2967032967032967","14","2","false","CNR2","14.785714285714286","0","14","1","1","1","0","0.987037037037037","false","0","CNR2","462","0.23732718894009217"
"5","1.92","0.04008163265306122","0.5208333333333334","0.5","5","3","false","SNRNP48","19.6","0","5","0","0","0","0","0.98","false","0","SNRNP48","186","0.4041666666666667"
"11","1.8846153846153846","0.0010256410256410256","0.5306122448979592","0.6666666666666666","3","2","false","SYN1","13.666666666666666","0","3",,"0","0","0","0.9659763313609468","false","0","SYN1","2","0.5256410256410257"
"9","1.7037037037037037","0.012211142766698324","0.5869565217391304","0.39285714285714285","8","2","false","MED15","10.75","0","8","0",,"0","0","0.9739368998628258","false","0","MED15","34","0.39814814814814814"
"5","1.94","4.333806782786375E-4","0.5154639175257733","0.6","5","3","false","TRIB1","24.6","0","5","0","0","0","0","0.9795652173913044","false","0","TRIB1","8","0.5125"
"27","1.6666666666666667","0.013888888888888888","0.6","0.6666666666666666","3","2","false","ZPBP","4.333333333333333","0","3","0","0","0","0","0.925925925925926","false","0","ZPBP","2","0.48148148148148145"
"3","2.0","0.0","0.5","1.0","2","3","false","UBE2Q2","40.0","0","2","0","0","0","0","0.9824561403508771","false","0","UBE2Q2","0","0.7017543859649122"
"5","2.0","0.0","0.5","1.0","3","3","false","GNAT2","27.333333333333332","0","3","0","0","0","0","0.9782608695652174","false","0","GNAT2","0","0.5815602836879432"
"10","1.8461538461538463","4.3956043956043956E-4","0.5416666666666666","0.8333333333333334","4","2","false","NMUR1","17.5","0","4",,"0","0","0","0.9674556213017751","false","0","NMUR1","2","0.6730769230769231"
,"0.0","0.0","0.0","0.0","0","0","true","TTYH1","0.0","0","0",,"0","0","0","Infinity","false","0","TTYH1","0","0.0"
"1","2.1481481481481484","0.006746387538871208","0.4655172413793103","0.6","6","4","false","ZNF277","17.166666666666668","0","6","0","0","0","0","0.9820601851851852","false","0","ZNF277","1230","0.2562189054726368"
"33","1.2","0.25","0.8333333333333334","0.5","4","2","false","PCARE","2.75","0","4","0","0","0","0","0.95","false","0","PCARE","10","0.55"
"6","1.8979591836734695","0.005829165018277141","0.5268817204301075","0.3","5","2","false","LRP2BP","19.8","0","5","0","0","0","0","0.9795918367346939","false","0","LRP2BP","176","0.4083333333333333"
"6","1.816326530612245","0.011545961176131304","0.550561797752809","0.25","9","2","false","HTR1E","13.333333333333334","0","9","0","0","0","0","0.9814471243042672","false","0","HTR1E","168","0.27546296296296297"
"5","1.9","0.0037390552723137933","0.5263157894736842","0.4","6","3","false","STAP1","19.666666666666668","0","6","0","0","0","0","0.9804347826086957","false","0","STAP1","74","0.4013605442176871"
,"0.0","0.0","0.0","0.0","0","0","true","CAMKV","0.0","0","0",,"0","0","0","Infinity","false","0","CAMKV","0","0.0"
"24","1.7272727272727273","0.00606060606060606","0.5789473684210527","0.6666666666666666","3","2","false","FGD5","6.333333333333333","0","3","0","0","0","0","0.9338842975206613","false","0","FGD5","2","0.5757575757575758"
"3","1.9830508474576272","0.0","0.5042735042735043","1.0","3","3","false","ZNF397","22.333333333333332","0","3","0","0","0","0","0.9827534939042522","false","0","ZNF397","0","0.391812865497076"
"5","1.8","0.005640629438588623","0.5555555555555556","0.509090909090909","11","3","false","RAB24","17.181818181818183","0","11","0","0","0","0","0.982608695652174","false","0","RAB24","74","0.35064935064935066"
"3","1.9830508474576272","0.0","0.5042735042735043","1.0","3","3","false","OR2J1","32.666666666666664","0","3","0","0","0","0","0.9827534939042522","false","0","OR2J1","0","0.5730994152046783"
,"0.0","0.0","0.0","0.0","0","0","true","CYB5R1","0.0","0","0","0","0","0","0","Infinity","false","0","CYB5R1","0","0.0"
"34","1.0","0.16666666666666666","1.0","0.6666666666666666","3","1","false","PNMA8A","2.3333333333333335","0","3","0","0","0","0","1.0","false","0","PNMA8A","2","0.7777777777777778"
"11","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","MIER2","16.0","0","3","0","0","0","0","0.9659763313609468","false","0","MIER2","0","0.6153846153846154"
"5","2.0","6.279434850863423E-5","0.5","0.6666666666666666","3","3","false","OR4K15","32.333333333333336","0","3","0","0","0","0","0.9782608695652174","false","0","OR4K15","2","0.6879432624113475"
"16","2.3684210526315788","0.0","0.4222222222222223","1.0","2","3","false","SH3RF3","6.0","0","2","0","0","0","0","0.9195046439628483","false","0","SH3RF3","0","0.6"
"68","1.0","0.0","1.0","0.0","1","1","false","HNRNPM","1.0","0","1","0","0","0","0","1.0","false","0","HNRNPM","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","CALU","0.0","0","0","0","0","0","0","Infinity","false","0","CALU","0","0.0"
"28","1.7777777777777777","0.0","0.5625","1.0","2","2","false","TRBJ1-2","5.5","0","2","0","0","0","0","0.9135802469135802","false","0","TRBJ1-2","0","0.6111111111111112"
"1","2.1728395061728394","0.0","0.46022727272727276","1.0","3","4","false","MFSD9","51.666666666666664","0","3","0","0","0","0","0.9816743827160493","false","0","MFSD9","0","0.7948717948717948"
,"0.0","0.0","0.0","0.0","0","0","true","APOBEC3C","0.0","0","0","0","0","0","0","Infinity","false","0","APOBEC3C","0","0.0"
"6","1.5714285714285714","0.06782559594760429","0.6363636363636364","0.23809523809523808","21","2","false","POPDC3","10.19047619047619","0","21","0","0","0","0","0.987012987012987","false","0","POPDC3","584","0.20796890184645286"
"5","1.84","0.003644711071241684","0.5434782608695652","0.4722222222222222","9","3","false","EFCAB9","18.77777777777778","0","9","0","0","0","0","0.9817391304347826","false","0","EFCAB9","58","0.3832199546485261"
"9","1.4814814814814814","0.06416135305024195","0.675","0.26373626373626374","14","2","false","SMIM26","8.785714285714286","0","14","0","0","0","0","0.9821673525377229","false","0","SMIM26","134","0.3253968253968254"
"4","1.98","0.0","0.5050505050505051","1.0","2","3","false","IL32","44.0","0","2",,"0","0","0","0.9800000000000001","false","0","IL32","0","0.8979591836734694"
"6","2.1020408163265305","0.0","0.47572815533980584","0.0","1","4","false","ENTPD5","44.0","0","1","0",,"0","0","0.9749536178107607","false","0","ENTPD5","0","0.0"
"10","1.8461538461538463","2.1978021978021978E-4","0.5416666666666666","0.8333333333333334","4","2","false","SH3D19","19.75","0","4",,"0","0","0","0.9674556213017751","false","0","SH3D19","2","0.7596153846153846"
"16","2.0","0.0","0.5","1.0","2","3","false","CDY2B","13.0","0","2",,"0","0","0","0.9411764705882353","false","0","CDY2B","0","0.7647058823529411"
"2","1.9523809523809523","0.0","0.5121951219512195","1.0","3","2","false","ZNF595","25.666666666666668","0","3",,"0","0","0","0.9841269841269842","false","0","ZNF595","0","0.4074074074074074"
"13","1.9565217391304348","0.0","0.5111111111111111","0.0","1","2","false","BEAN1","23.0","0","1",,"0","0","0","0.9584120982986768","false","0","BEAN1","0","0.0"
"4","1.54","0.05149659863945578","0.6493506493506493","0.22529644268774704","23","2","false","SF3A1","9.347826086956522","0","23","0","0","0","0","0.9889795918367347","false","0","SF3A1","430","0.18695652173913044"
"32","1.8","0.0","0.5555555555555556","0.0","1","2","false","CNNM2","5.0","0","1",,"0","0","0","0.8400000000000001","false","0","CNNM2","0","0.0"
"1","2.0","4.5684740209229644E-4","0.5","0.8","5","3","false","MRPL28","46.8","0","5","0","0","0","0","0.984375","false","0","MRPL28","288","0.6157894736842106"
"5","1.76","0.019740564383956945","0.5681818181818182","0.21794871794871795","13","3","false","ODF3","13.153846153846153","0","13","0",,"0","0","0.9834782608695652","false","0","ODF3","204","0.2724358974358974"
"3","1.9830508474576272","1.1689070718877848E-4","0.5042735042735043","0.6666666666666666","3","3","false","CCDC83","27.666666666666668","0","3","0","0","0","0","0.9827534939042522","false","0","CCDC83","2","0.4853801169590643"
"5","1.76","0.01377352847028498","0.5681818181818182","0.3333333333333333","13","3","false","OR4X1","15.76923076923077","0","13","0",,"0","0","0.9834782608695652","false","0","OR4X1","182","0.3269230769230769"
"67","1.0","0.0","1.0","0.0","1","1","false","CRTAC1","1.0","0","1","0","0","0","0","1.0","false","0","CRTAC1","0","0.0"
"7","1.9714285714285715","0.0","0.5072463768115941","0.0","1","2","false","FGF7","35.0","0","1",,"0","0","0","0.9722448979591836","false","0","FGF7","0","0.0"
"10","1.7307692307692308","0.005852369852369852","0.5777777777777777","0.6666666666666666","7","2","false","TC2N","14.142857142857142","0","7","0","0","0","0","0.9718934911242604","false","0","TC2N","14","0.5439560439560439"
"20","1.6666666666666667","0.009047619047619047","0.6","0.7","5","2","false","ARHGAP30","7.8","0","5","0","0","0","0","0.9555555555555556","false","0","ARHGAP30","6","0.52"
"3","1.8983050847457628","0.004480810442236508","0.5267857142857143","0.2857142857142857","8","3","false","TCTN3","11.625","0","8","0","0","0","0","0.9842402616711269","false","0","TCTN3","40","0.20394736842105263"
"25","1.7","0.011111111111111112","0.5882352941176471","0.6666666666666666","3","2","false","TLR5","5.333333333333333","0","3","0","0","0","0","0.93","false","0","TLR5","2","0.5333333333333333"
"4","1.94","4.296455424274973E-5","0.5154639175257733","0.8333333333333334","4","3","false","CAMK1G","33.75","0","4",,"0","0","0","0.9808163265306122","false","0","CAMK1G","2","0.6887755102040817"
"30","1.1666666666666667","0.1111111111111111","0.8571428571428571","0.5","5","2","false","PRR14L","4.0","0","5","0","0","0","0","0.9722222222222222","false","0","PRR14L","10","0.6666666666666666"
"6","1.816326530612245","0.010218493241452423","0.550561797752809","0.3333333333333333","10","3","false","FLYWCH1","11.3","0","10","0","0","0","0","0.9814471243042672","false","0","FLYWCH1","100","0.23541666666666666"
"4","2.0","0.0","0.5","0.0","1","3","false","SMIM23","49.0","0","1","0",,"0","0","0.9795918367346939","false","0","SMIM23","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","WDR77","0.0","0","0","0","0","0","0","Infinity","false","0","WDR77","0","0.0"
"5","2.9","0.0","0.3448275862068966","0.0","1","4","false","ZRSR2","5.0","0","1","0","0","0","0","0.9586956521739131","false","0","ZRSR2","0","0.0"
"51","1.0","0.0","1.0","0.0","1","1","false","UBE2G1","1.0","0","1","0","0","0","0","1.0","false","0","UBE2G1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","FGF13","0.0","0","0","0","0","0","0","Infinity","false","0","FGF13","0","0.0"
"2","1.8095238095238095","0.013709696713850326","0.5526315789473684","0.3333333333333333","12","2","false","ST8SIA5","15.5","0","12","0","0","0","0","0.9865079365079364","false","0","ST8SIA5","378","0.24865591397849462"
"11","1.7692307692307692","0.00882051282051282","0.5652173913043479","0.4666666666666667","6","2","false","SOBP","10.666666666666666","0","6","0","0","0","0","0.9704142011834319","false","0","SOBP","16","0.41025641025641024"
"50","1.0","0.0","1.0","0.0","1","1","false","IGF2BP3","1.0","0","1","0","0","0","0","1.0","false","0","IGF2BP3","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","MLEC","0.0","0","0","0","0","0","0","Infinity","false","0","MLEC","0","0.0"
"5","1.84","0.011463825922257713","0.5434782608695652","0.25","9","3","false","NVL","13.222222222222221","0","9","0","0","0","0","0.9817391304347826","false","0","NVL","136","0.27314814814814814"
"6","1.9387755102040816","0.0014071881918839215","0.5157894736842106","0.5","4","3","false","GOT1L1","21.75","0","4","0","0","0","0","0.9786641929499073","false","0","GOT1L1","52","0.453125"
"29","1.5555555555555556","0.23148148148148143","0.6428571428571428","0.3333333333333333","4","2","false","MRTFB","4.0","0","4",,"0","0","0","0.9305555555555556","false","0","MRTFB","24","0.46875"
"14","1.8695652173913044","3.293807641633728E-4","0.5348837209302325","0.6666666666666666","3","2","false","IGHV4-61","17.666666666666668","0","3","0",,"0","0","0.9621928166351607","false","0","IGHV4-61","2","0.7681159420289855"
"3","2.016949152542373","0.0","0.4957983193277311","0.0","1","3","false","CLDN22","57.0","0","1",,"0","0","0","0.9821587867975022","false","0","CLDN22","0","0.0"
"6","2.1020408163265305","0.0","0.47572815533980584","0.0","1","4","false","CCDC78","44.0","0","1","0",,"0","0","0.9749536178107607","false","0","CCDC78","0","0.0"
"2","2.142857142857143","0.013307072594332562","0.4666666666666667","0.08974358974358974","13","3","false","RIN3","8.538461538461538","0","13","0","0","0","0","0.9809523809523809","false","0","RIN3","226","0.2264957264957265"
"1","1.9259259259259258","0.0019622118935678987","0.5192307692307693","0.6","10","3","false","NBPF6","27.3","0","10","0","0","0","0","0.9855324074074074","false","0","NBPF6","332","0.35454545454545455"
"2","1.9841269841269842","2.4597423716309546E-4","0.504","0.3333333333333333","3","3","false","IHH","39.333333333333336","0","3","0","0","0","0","0.9835978835978836","false","0","IHH","36","0.65"
"1","1.9876543209876543","5.811615310360549E-4","0.5031055900621119","0.6666666666666666","6","3","false","RASGEF1A","40.166666666666664","0","6","0","0","0","0","0.9845679012345679","false","0","RASGEF1A","294","0.5285087719298246"
"8","1.9411764705882353","0.0","0.5151515151515151","1.0","3","3","false","IGHV3-9","21.0","0","3","0","0","0","0","0.9714795008912657","false","0","IGHV3-9","0","0.6363636363636364"
"1","1.962962962962963","7.564873197877697E-4","0.5094339622641509","0.6428571428571429","8","3","false","CALHM2","35.125","0","8",,"0","0","0","0.9849537037037037","false","0","CALHM2","304","0.4621710526315789"
"1","2.345679012345679","0.0","0.42631578947368415","1.0","2","5","false","ZNF257","60.0","0","2","0","0","0","0","0.9789737654320988","false","0","ZNF257","0","0.9375"
"6","1.8571428571428572","0.002863667042337604","0.5384615384615384","0.5714285714285714","7","2","false","PDE7A","20.142857142857142","0","7",,"0","0","0","0.9805194805194806","false","0","PDE7A","96","0.4110787172011662"
"6","1.8571428571428572","0.002340118878483317","0.5384615384615384","0.6190476190476191","7","2","false","ZNF221","19.714285714285715","0","7","0","0","0","0","0.9805194805194806","false","0","ZNF221","86","0.40233236151603496"
"4","1.98","0.0","0.5050505050505051","1.0","2","3","false","RTP3","44.0","0","2","0","0","0","0","0.9800000000000001","false","0","RTP3","0","0.8979591836734694"
"9","1.8148148148148149","0.001234567901234568","0.5510204081632653","0.7","5","2","false","VGF","14.8","0","5","0","0","0","0","0.9698216735253772","false","0","VGF","6","0.5481481481481482"
"22","1.9166666666666667","0.0","0.5217391304347826","0.0","1","2","false","FAM110C","12.0","0","1",,"0","0","0","0.9236111111111112","false","0","FAM110C","0","0.0"
"6","1.9795918367346939","0.0010437690146892342","0.5051546391752577","0.3333333333333333","3","3","false","OTUD1","24.333333333333332","0","3","0","0","0","0","0.9777365491651206","false","0","OTUD1","46","0.5217391304347826"
"20","1.6666666666666667","0.01507936507936508","0.6","0.5","5","2","false","PWWP3A","7.2","0","5",,"0","0","0","0.9555555555555556","false","0","PWWP3A","10","0.48"
"5","1.6","0.041045999834730985","0.625","0.24285714285714285","21","3","false","PHC2","11.333333333333334","0","21","0","0","0","0","0.9869565217391304","false","0","PHC2","400","0.23129251700680273"
"2","1.8095238095238095","0.008673876689638396","0.5526315789473684","0.2727272727272727","12","2","false","TELO2","14.0","0","12",,"0","0","0","0.9865079365079364","false","0","TELO2","128","0.2222222222222222"
,"0.0","0.0","0.0","0.0","0","0","true","TPTE2","0.0","0","0","0","0","0","0","Infinity","false","0","TPTE2","0","0.0"
"6","1.8979591836734695","0.003286812490993256","0.5268817204301075","0.3333333333333333","6","3","false","AADACL4","19.166666666666668","0","6",,"0","0","0","0.9795918367346939","false","0","AADACL4","104","0.40425531914893614"
"31","1.6666666666666667","0.0","0.6","1.0","2","2","false","ZNF382","4.0","0","2",,"0","0","0","0.8888888888888888","false","0","ZNF382","0","0.6666666666666666"
,"0.0","0.0","0.0","0.0","0","0","true","MECP2","0.0","0","0","0","0","0","0","Infinity","false","0","MECP2","0","0.0"
"5","1.56","0.07334363775769903","0.641025641025641","0.15019762845849802","23","3","false","CC2D1A","8.521739130434783","0","23","0","0","0","0","0.9878260869565217","false","0","CC2D1A","550","0.17391304347826086"
"5","1.96","6.802721088435374E-5","0.5102040816326531","0.8333333333333334","4","3","false","OR52D1","24.75","0","4","0","0","0","0","0.9791304347826086","false","0","OR52D1","2","0.515625"
"1","2.0","4.5684740209229644E-4","0.5","0.8","5","3","false","CCNQ","46.8","0","5","0","0","0","0","0.984375","false","0","CCNQ","288","0.6157894736842106"
"15","1.9523809523809523","0.0","0.5121951219512195","1.0","2","3","false","PODXL","11.5","0","2","0","0","0","0","0.9523809523809523","false","0","PODXL","0","0.575"
"1","2.0123456790123457","4.5684740209229644E-4","0.4969325153374233","0.6666666666666666","4","3","false","KIAA0513","52.0","0","4","0",,"0","0","0.9841820987654321","false","0","KIAA0513","288","0.6842105263157895"
"15","2.0","0.0","0.5","0.0","1","3","false","SAA1","20.0","0","1","0",,"0","0","0.95","false","0","SAA1","0","0.0"
,"0.0","0.0","0.0","0.0","0","0","true","SART1","0.0","0","0",,"0","0","0","Infinity","false","0","SART1","0","0.0"
"60","1.0","0.0","1.0","0.0","1","1","false","ODAD1","1.0","0","1",,"0","0","0","1.0","false","0","ODAD1","0","0.0"
"6","1.9183673469387754","0.0031841974984749334","0.5212765957446809","0.4","5","3","false","ZNF565","14.8","0","5","0","0","0","0","0.9791280148423006","false","0","ZNF565","48","0.30833333333333335"
"11","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","CCDC183","16.333333333333332","0","3","0","0","0","0","0.9659763313609468","false","0","CCDC183","0","0.6282051282051282"
"7","1.8285714285714285","0.004537815126050421","0.546875","0.3333333333333333","6","2","false","KIF22","11.666666666666666","0","6","0","0","0","0","0.9763265306122448","false","0","KIF22","20","0.3333333333333333"
"13","1.9565217391304348","0.0","0.5111111111111111","0.0","1","2","false","OR14C36","23.0","0","1",,"0","0","0","0.9584120982986768","false","0","OR14C36","0","0.0"
"14","1.9565217391304348","0.0","0.5111111111111111","0.0","1","2","false","GOLGA6C","23.0","0","1","0",,"0","0","0.9584120982986768","false","0","GOLGA6C","0","0.0"
"6","1.8775510204081634","0.0018157424612497565","0.5326086956521738","0.6666666666666666","6","2","false","IQCM","21.833333333333332","0","6","0","0","0","0","0.9800556586270872","false","0","IQCM","80","0.445578231292517"
"1","2.1728395061728394","0.006360585069735404","0.46022727272727276","0.5","4","4","false","RASEF","23.75","0","4","0","0","0","0","0.9816743827160493","false","0","RASEF","1224","0.35447761194029853"
,"0.0","0.0","0.0","0.0","0","0","true","ARID5B","0.0","0","0","0","0","0","0","Infinity","false","0","ARID5B","0","0.0"
"36","1.0","0.0","1.0","1.0","2","1","false","DSG2","2.0","0","2","0","0","0","0","1.0","false","0","DSG2","0","1.0"
"1","1.7530864197530864","0.021898093217580936","0.5704225352112676","0.2833333333333333","25","3","false","TRMT1","14.72","0","25","0","0","0","0","0.988233024691358","false","0","TRMT1","896","0.1936842105263158"
"1","2.0864197530864197","0.0014624975504605136","0.47928994082840237","0.4888888888888889","10","4","false","AHRR","20.4","0","10","0","0","0","0","0.9830246913580247","false","0","AHRR","46","0.31384615384615383"
"5","2.02","0.0","0.49504950495049505","1.0","2","3","false","OR51A2","37.0","0","2","0","0","0","0","0.9778260869565216","false","0","OR51A2","0","0.7872340425531915"
"3","1.9491525423728813","5.90019760095739E-4","0.5130434782608696","0.6","5","3","false","REEP4","20.0","0","5","0","0","0","0","0.9833482010110022","false","0","REEP4","8","0.3508771929824561"
"23","1.7272727272727273","0.0","0.5789473684210527","1.0","3","2","false","RAD54B","8.666666666666666","0","3",,"0","0","0","0.9338842975206613","false","0","RAD54B","0","0.7878787878787878"
"31","1.8333333333333333","0.0","0.5454545454545455","0.0","1","2","false","MYT1","6.0","0","1",,"0","0","0","0.8611111111111112","false","0","MYT1","0","0.0"
"4","1.88","0.0019477264590046545","0.5319148936170213","0.6190476190476191","7","3","false","GID4","21.714285714285715","0","7","0","0","0","0","0.9820408163265305","false","0","GID4","16","0.44314868804664725"
,"0.0","0.0","0.0","0.0","0","0","true","EPB41L5","0.0","0","0","0","0","0","0","Infinity","false","0","EPB41L5","0","0.0"
"65","1.0","0.0","1.0","0.0","1","1","false","ZNF829","1.0","0","1","0","0","0","0","1.0","false","0","ZNF829","0","0.0"
"11","1.7692307692307692","0.006615384615384614","0.5652173913043479","0.4666666666666667","6","2","false","ARMC2","10.666666666666666","0","6","0","0","0","0","0.9704142011834319","false","0","ARMC2","16","0.41025641025641024"
"3","2.0","0.0","0.5","1.0","2","3","false","ACOT4","34.0","0","2",,"0","0","0","0.9824561403508771","false","0","ACOT4","0","0.5964912280701754"
"7","1.9428571428571428","0.0","0.5147058823529412","1.0","2","2","false","HSP90AA2P","24.5","0","2",,"0","0","0","0.9730612244897959","false","0","HSP90AA2P","0","0.7"
"21","1.6666666666666667","0.0202020202020202","0.6","0.5","4","2","false","TAF4B","5.25","0","4","0","0","0","0","0.9444444444444445","false","0","TAF4B","6","0.4375"
"15","1.8571428571428572","0.004761904761904762","0.5384615384615384","0.6666666666666666","4","3","false","","7.0","0","4","0","0","0","0","0.9571428571428571","false","0","","4","0.35"
"14","1.8695652173913044","0.0","0.5348837209302325","1.0","3","2","false","ZNF165","15.666666666666666","0","3","0","0","0","0","0.9621928166351607","false","0","ZNF165","0","0.6811594202898551"
"6","1.9387755102040816","8.116450043220752E-4","0.5157894736842106","0.6666666666666666","4","3","false","UEVLD","22.75","0","4","0","0","0","0","0.9786641929499073","false","0","UEVLD","28","0.4739583333333333"
"2","1.9047619047619047","0.001431075086258831","0.525","0.5238095238095238","7","3","false","CENPL","18.0","0","7","0","0","0","0","0.9849206349206349","false","0","CENPL","30","0.2903225806451613"
"19","1.6875","0.0025793650793650793","0.5925925925925926","0.8","5","2","false","LIG1","11.4","0","5","0","0","0","0","0.95703125","false","0","LIG1","4","0.7125"
