"__glayCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"3","1.9516129032258065","0.0014983254010223865","0.512396694214876","0.6","5","3","false","LPAR2","20.2","0","5","0","0","0","0","0.9835928809788654","false","0","LPAR2","12","0.33666666666666667"
"2","2.1473684210526316","0.0010251693062443344","0.46568627450980393","0.4444444444444444","9","4","false","IL34","22.333333333333332","0","9","0","0","0","0","0.984282624369142","false","0","IL34","40","0.30180180180180183"
"12","2.5609756097560976","0.0076367298013639475","0.3904761904761905","0.7222222222222222","9","4","false","PSG11","11.222222222222221","0","9","0","0","0","0","0.9081779053084649","false","0","PSG11","110","0.5906432748538012"
"15","4.9743589743589745","6.747638326585695E-4","0.20103092783505155","0.6666666666666666","3","7","false","BMP2K","3.0","0","3","0","0","0","0","0.8012820512820513","false","0","BMP2K","2","0.6"
"1","3.4689655172413794","7.136885602064777E-5","0.2882703777335984","0.3333333333333333","3","6","false","OR10A2","27.0","0","3","0","0","0","0","0.9496129486277269","false","0","OR10A2","18","0.5031446540880503"
"5","4.743589743589744","0.0","0.21081081081081082","0.0","1","9","false","PSME3IP1","9.0","0","1",,"0","0","0","0.6880341880341879","false","0","PSME3IP1","0","0.0"
"9","2.6802325581395348","0.011482986247292512","0.3731019522776573","0.20512820512820512","13","5","false","NCBP2","12.538461538461538","0","13","0","0","0","0","0.9705222358221134","false","0","NCBP2","1814","0.172008547008547"
"2","2.1578947368421053","0.026022680815513975","0.46341463414634143","0.3","5","4","false","PDK1","29.4","0","5","0","0","0","0","0.9841384282624368","false","0","PDK1","602","0.38666666666666666"
"9","3.13953488372093","5.356774752524759E-4","0.31851851851851853","0.3333333333333333","3","5","false","RNF112","13.666666666666666","0","3","0","0","0","0","0.9624643002855978","false","0","RNF112","100","0.40404040404040403"
"11","2.1954022988505746","0.0010381451811615912","0.4554973821989529","0.4","5","4","false","RGL2","21.8","0","5","0","0","0","0","0.9816091954022989","false","0","RGL2","68","0.30704225352112674"
"2","3.1157894736842104","2.2396416573348266E-4","0.32094594594594594","0.5","4","5","false","ANKRD36B","6.5","0","4","0","0","0","0","0.971016582552271","false","0","ANKRD36B","6","0.4642857142857143"
"9","2.4767441860465116","0.021437239327478895","0.40375586854460094","0.35555555555555557","10","5","false","PPP2CA","22.2","0","10","0","0","0","0","0.9740922072623419","false","0","PPP2CA","3434","0.24555555555555555"
"10","1.8666666666666667","0.06512188854869003","0.5357142857142857","0.11857707509881422","23","4","false","SMC1B","7.826086956521739","0","23","0","0","0","0","0.9826666666666667","false","0","SMC1B","1170","0.18219461697722567"
"3","1.9838709677419355","0.0","0.5040650406504065","1.0","3","3","false","CXCR1","31.666666666666668","0","3",,"0","0","0","0.9830367074527252","false","0","CXCR1","0","0.5277777777777778"
"9","3.0348837209302326","0.0018859080779911734","0.32950191570881227","0.0","4","5","false","RCOR3","10.25","0","4","0","0","0","0","0.9643002855977152","false","0","RCOR3","324","0.30833333333333335"
"2","2.031578947368421","4.5961846321166045E-4","0.49222797927461137","0.6","5","3","false","BECN2","52.6","0","5","0","0","0","0","0.9858687815428984","false","0","BECN2","444","0.6045977011494252"
"16","1.9411764705882353","5.941770647653E-4","0.5151515151515151","0.6666666666666666","3","3","false","EFNA1","17.333333333333332","0","3","0","0","0","0","0.9714795008912657","false","0","EFNA1","2","0.5252525252525253"
"1","3.179310344827586","7.511689222304503E-5","0.31453362255965295","0.6666666666666666","4","5","false","OR7D2","32.0","0","4","0","0","0","0","0.9555242786769881","false","0","OR7D2","24","0.5925925925925926"
"6","2.111111111111111","0.0013468013468013467","0.47368421052631576","0.6666666666666666","3","4","false","RFPL4AL1","21.666666666666668","0","3","0",,"0","0","0.9707602339181286","false","0","RFPL4AL1","10","0.5555555555555556"
"2","2.031578947368421","4.2778042004366527E-4","0.49222797927461137","0.8","5","3","false","OR2A5","52.0","0","5","0","0","0","0","0.9858687815428984","false","0","OR2A5","440","0.5977011494252874"
"1","3.924137931034483","6.744165795889934E-4","0.2548330404217926","0.0","2","6","false","TMBIM1","7.5","0","2",,"0","0","0","0.9403237156931739","false","0","TMBIM1","74","0.5416666666666666"
"10","1.9","0.007331942729479178","0.5263157894736842","0.4642857142857143","8","3","false","ZNF772","20.125","0","8","0","0","0","0","0.982","false","0","ZNF772","212","0.34698275862068967"
"16","1.6764705882352942","0.030585264408793816","0.5964912280701754","0.19696969696969696","12","3","false","LYG1","9.75","0","12","0","0","0","0","0.979500891265597","false","0","LYG1","106","0.29545454545454547"
"18","2.8333333333333335","0.0","0.3529411764705882","1.0","2","6","false","GARIN2","14.5","0","2",,"0","0","0","0.9035087719298246","false","0","GARIN2","0","0.7631578947368421"
"2","2.263157894736842","0.007097531061696817","0.4418604651162791","0.5","4","4","false","ZEB1","23.25","0","4","0","0","0","0","0.9826964671953858","false","0","ZEB1","1424","0.323943661971831"
"1","4.137931034482759","0.0","0.24166666666666664","0.0","1","6","false","OR10T2","25.0","0","1",,"0","0","0","0.9359605911330049","false","0","OR10T2","0","0.0"
"9","3.738372093023256","7.215909083694141E-5","0.26749611197511663","0.6666666666666666","3","7","false","CFAP221","9.666666666666666","0","3",,"0","0","0","0.9519583843329253","false","0","CFAP221","26","0.7435897435897436"
"2","1.9894736842105263","0.001335211701626847","0.5026455026455027","0.6388888888888888","9","3","false","ST8SIA4","35.333333333333336","0","9",,"0","0","0","0.9864455659697189","false","0","ST8SIA4","502","0.4061302681992337"
"4","1.8846153846153846","4.3956043956043956E-4","0.5306122448979592","0.6666666666666666","3","2","false","UBXN11","16.666666666666668","0","3","0","0","0","0","0.9659763313609468","false","0","UBXN11","2","0.6410256410256411"
"11","3.6091954022988504","6.776948436932398E-4","0.2770700636942675","0.6666666666666666","3","6","false","MAGI3","5.666666666666667","0","3","0","0","0","0","0.9598585322723253","false","0","MAGI3","14","0.4722222222222222"
"14","3.484848484848485","0.0","0.28695652173913044","0.0","1","6","false","JMY","14.0","0","1",,"0","0","0","0.8225108225108225","false","0","JMY","0","0.0"
"9","2.63953488372093","0.002798209443957398","0.3788546255506608","0.5333333333333333","6","5","false","HOXD13","32.0","0","6","0","0","0","0","0.9712362301101591","false","0","HOXD13","536","0.41885964912280704"
"8","3.25","0.0","0.3076923076923077","0.0","1","4","false","SPATA2","5.0","0","1","0","0","0","0","0.859375","false","0","SPATA2","0","0.0"
"11","2.0804597701149423","0.06683850131181492","0.4806629834254144","0.1388888888888889","9","4","false","SLC17A2","17.77777777777778","0","9","0","0","0","0","0.9833775419982317","false","0","SLC17A2","2328","0.2549019607843137"
"9","2.9767441860465116","0.002870593937690753","0.3359375","0.0","4","5","false","FOXC1","9.25","0","4","0","0","0","0","0.9653202774377805","false","0","FOXC1","320","0.28448275862068967"
"2","2.042105263157895","4.2778042004366527E-4","0.4896907216494845","0.6666666666666666","4","3","false","ALDH6A1","61.0","0","4","0","0","0","0","0.9857245854361932","false","0","ALDH6A1","440","0.7011494252873564"
"2","2.031578947368421","4.5961846321166045E-4","0.49222797927461137","0.6","5","3","false","KPNA6","52.6","0","5","0","0","0","0","0.9858687815428984","false","0","KPNA6","444","0.6045977011494252"
"18","2.8333333333333335","0.0","0.3529411764705882","1.0","2","6","false","IGLV8-61","14.5","0","2","0","0","0","0","0.9035087719298246","false","0","IGLV8-61","0","0.7631578947368421"
"17","2.8518518518518516","0.0","0.35064935064935066","0.0","1","3","false","OR2A4","3.0","0","1","0","0","0","0","0.9287749287749288","false","0","OR2A4","0","0.0"
"5","3.9743589743589745","0.0","0.25161290322580643","1.0","2","8","false","EP400P1","6.0","0","2","0","0","0","0","0.7521367521367521","false","0","EP400P1","0","0.6"
"10","1.8833333333333333","0.02343243175470722","0.5309734513274337","0.2222222222222222","10","3","false","SCAF4","13.0","0","10","0","0","0","0","0.9823333333333334","false","0","SCAF4","290","0.23035714285714284"
"3","2.0161290322580645","1.7627357659086903E-4","0.496","0.6666666666666666","3","3","false","FAAP100","28.0","0","3",,"0","0","0","0.9824805339265851","false","0","FAAP100","2","0.4827586206896552"
"6","2.2444444444444445","0.0","0.44554455445544555","0.0","1","5","false","RRAD","38.0","0","1",,"0","0","0","0.967251461988304","false","0","RRAD","0","0.0"
"14","3.4545454545454546","0.3560606060606061","0.2894736842105263","0.0","3","6","false","FYCO1","3.6666666666666665","0","3",,"0","0","0","0.8246753246753247","false","0","FYCO1","656","0.3333333333333333"
"9","2.9767441860465116","0.0027719186542337327","0.3359375","0.2","5","5","false","ATRX","12.0","0","5","0","0","0","0","0.9653202774377805","false","0","ATRX","480","0.26222222222222225"
"18","2.7333333333333334","7.471264367816092E-4","0.36585365853658536","0.8","5","6","false","TSC22D2","10.8","0","5","0","0","0","0","0.9087719298245613","false","0","TSC22D2","4","0.5684210526315789"
"3","2.0483870967741935","0.0","0.4881889763779528","0.0","1","3","false","MRNIP","58.0","0","1",,"0","0","0","0.981924360400445","false","0","MRNIP","0","0.0"
"1","2.806896551724138","0.10040438935498977","0.35626535626535627","0.23529411764705882","17","5","false","RAMAC","9.705882352941176","0","17","0","0","0","0","0.9631245601688951","false","0","RAMAC","13316","0.21099744245524296"
"18","2.7666666666666666","3.8314176245210724E-4","0.3614457831325301","0.8333333333333334","4","6","false","RAC3","11.0","0","4","0","0","0","0","0.9070175438596492","false","0","RAC3","2","0.5789473684210527"
"9","3.11046511627907","0.0028675605174229854","0.3214953271028037","0.5333333333333333","6","6","false","PCDHGA11","8.0","0","6","0","0","0","0","0.9629742962056302","false","0","PCDHGA11","670","0.34057971014492755"
"2","1.9578947368421054","0.0025621055946823896","0.510752688172043","0.48484848484848486","12","3","false","AICDA","27.416666666666668","0","12","0","0","0","0","0.9868781542898342","false","0","AICDA","544","0.31513409961685823"
"10","1.9833333333333334","0.003538126408971605","0.5042016806722689","0.3333333333333333","7","4","false","TNMD","15.857142857142858","0","7","0","0","0","0","0.9803333333333333","false","0","TNMD","96","0.291005291005291"
"10","1.95","0.007103801895439991","0.5128205128205129","0.3611111111111111","9","4","false","GLYATL1","16.11111111111111","0","9","0","0","0","0","0.981","false","0","GLYATL1","220","0.29292929292929293"
"10","1.8666666666666667","0.005930948849233396","0.5357142857142857","0.509090909090909","11","3","false","TMPPE","16.09090909090909","0","11","0","0","0","0","0.9826666666666667","false","0","TMPPE","180","0.2822966507177033"
"9","2.7093023255813953","0.011319567609231276","0.36909871244635195","0.2","6","6","false","PRG2","20.833333333333332","0","6",,"0","0","0","0.9700122399020807","false","0","PRG2","1130","0.2946859903381642"
"1","3.7241379310344827","0.005056089857839203","0.26851851851851855","0.0","2","6","false","PEX14","8.5","0","2","0","0","0","0","0.944405348346235","false","0","PEX14","430","0.5"
"1","4.13103448275862","0.0","0.24207011686143576","1.0","2","6","false","CXorf66","16.0","0","2",,"0","0","0","0.9361013370865587","false","0","CXorf66","0","0.64"
"4","1.7307692307692308","0.009627594627594627","0.5777777777777777","0.42857142857142855","7","2","false","DDX52","10.857142857142858","0","7","0","0","0","0","0.9718934911242604","false","0","DDX52","24","0.4175824175824176"
"9","2.703488372093023","0.017154678336470948","0.3698924731182796","0.16666666666666666","9","5","false","AP1B1","9.222222222222221","0","9","0","0","0","0","0.9701142390860874","false","0","AP1B1","3344","0.1836734693877551"
"2","2.031578947368421","4.2778042004366527E-4","0.49222797927461137","0.6666666666666666","4","3","false","ZNF454","53.25","0","4","0","0","0","0","0.9858687815428984","false","0","ZNF454","440","0.6051136363636364"
"1","3.489655172413793","0.0022476587990691395","0.2865612648221344","0.6666666666666666","4","5","false","DBR1","11.75","0","4","0","0","0","0","0.9491907107670655","false","0","DBR1","558","0.4051724137931034"
"9","3.13953488372093","7.386529804245199E-4","0.31851851851851853","0.5","4","5","false","ZBTB48","11.25","0","4","0","0","0","0","0.9624643002855978","false","0","ZBTB48","108","0.3629032258064516"
"9","2.7906976744186047","0.0","0.35833333333333334","1.0","3","6","false","PPP4R2","23.0","0","3",,"0","0","0","0.9685842513259895","false","0","PPP4R2","0","0.4339622641509434"
"11","1.8850574712643677","0.06013030714153316","0.5304878048780488","0.11264367816091954","30","4","false","MYH16","7.966666666666667","0","30","0","0","0","0","0.9863837312113175","false","0","MYH16","1814","0.11064814814814815"
"3","2.967741935483871","0.0","0.33695652173913043","0.0","1","4","false","ZNF213","4.0","0","1","0","0","0","0","0.9660734149054505","false","0","ZNF213","0","0.0"
"1","3.496551724137931","6.385696040868455E-6","0.2859960552268245","0.8333333333333334","4","6","false","EVX1","25.5","0","4","0",,"0","0","0.9490499648135117","false","0","EVX1","2","0.5"
"7","1.8846153846153846","2.366863905325444E-4","0.5306122448979592","0.8333333333333334","4","3","false","PARP3","19.0","0","4","0","0","0","0","0.9646153846153847","false","0","PARP3","2","0.76"
"6","2.066666666666667","0.0032659932659932665","0.48387096774193544","0.5","4","4","false","SINHCAF","17.75","0","4",,"0","0","0","0.9719298245614034","false","0","SINHCAF","26","0.44375"
"6","2.2444444444444445","0.0","0.44554455445544555","0.0","1","5","false","IGHV3-74","38.0","0","1","0",,"0","0","0.967251461988304","false","0","IGHV3-74","0","0.0"
"17","1.8888888888888888","0.001899335232668566","0.5294117647058824","0.5","4","3","false","ZDHHC14","11.0","0","4","0","0","0","0","0.9658119658119658","false","0","ZDHHC14","6","0.4230769230769231"
"2","2.2736842105263158","0.006753586092891825","0.4398148148148148","0.3333333333333333","3","4","false","SARS1","29.0","0","3","0","0","0","0","0.9825522710886807","false","0","SARS1","1416","0.40375586854460094"
"1","3.296551724137931","0.003648741241544911","0.303347280334728","0.5","4","5","false","ESCO2","16.5","0","4","0","0","0","0","0.9531315974665729","false","0","ESCO2","764","0.4166666666666667"
"12","3.5365853658536586","0.0","0.2827586206896552","0.0","1","5","false","NR4A3","6.0","0","1",,"0","0","0","0.8507890961262553","false","0","NR4A3","0","0.0"
"14","2.787878787878788","0.45833333333333337","0.358695652173913","0.3333333333333333","3","6","false","TLR4","8.333333333333334","0","3","0","0","0","0","0.8722943722943722","false","0","TLR4","792","0.5"
"4","1.6153846153846154","0.03116605616605617","0.6190476190476191","0.3111111111111111","10","2","false","ATXN7L2","8.4","0","10","0",,"0","0","0.9763313609467456","false","0","ATXN7L2","62","0.3230769230769231"
"7","2.769230769230769","0.0","0.3611111111111111","0.0","1","3","false","SMAP2","5.0","0","1",,"0","0","0","0.9292307692307692","false","0","SMAP2","0","0.0"
"15","3.1794871794871793","0.0","0.31451612903225806","0.0","1","6","false","IGKV3D-15","20.0","0","1","0",,"0","0","0.8910256410256411","false","0","IGKV3D-15","0","0.0"
"2","1.8736842105263158","0.00907700832172184","0.5337078651685393","0.2807017543859649","19","3","false","MYLK3","15.631578947368421","0","19","0","0","0","0","0.9880317231434751","false","0","MYLK3","586","0.17763157894736842"
"15","2.8205128205128207","0.0","0.3545454545454545","1.0","2","5","false","SPZ1","11.5","0","2",,"0","0","0","0.908974358974359","false","0","SPZ1","0","0.5476190476190477"
"16","1.6764705882352942","0.028505644682115264","0.5964912280701754","0.30303030303030304","12","3","false","TRGV1","9.916666666666666","0","12","0","0","0","0","0.979500891265597","false","0","TRGV1","92","0.3005050505050505"
