"EdgeBetweenness","Host_organism_taxid","interaction","irefindex_check","mean_prob_aff","method","name","numParticipants","OP_A","OP_B","OP_check","Predicted Classes","Probability Score","Regression Value","score_norm","selected","shared interaction","shared name","stringdb_check","uidA","uidA_irefindex","uidB","uidB_irefindex"
"12.133333333333333","","interacts with","0","0.469070228","","POPDC3 (interacts with) PDE7A",,"0","0","0","1","0.536585366","0.40155509",,"false","interacts with","POPDC3 (interacts with) PDE7A","0","Q9HBV1","","Q13946",""
"12.772222222222222","","interacts with","0","0.47638734","","POPDC3 (interacts with) ZNF221",,"0","0","0","1","0.551219512","0.401555168",,"false","interacts with","POPDC3 (interacts with) ZNF221","0","Q9HBV1","","Q9UK13",""
"13.800000000000002","","interacts with","0","0.469070306","","POPDC3 (interacts with) IQCM",,"0","0","0","1","0.536585366","0.401555245",,"false","interacts with","POPDC3 (interacts with) IQCM","0","Q9HBV1","","A0A1B0GVH7",""
"16.79126984126984","","interacts with","0","0.476387132","","POPDC3 (interacts with) EPB41L5",,"0","0","0","1","0.551219512","0.401554752",,"false","interacts with","POPDC3 (interacts with) EPB41L5","0","Q9HBV1","","Q9HCM4",""
"18.666666666666664","","interacts with","0","0.461753164","","POPDC3 (interacts with) UEVLD",,"0","0","0","1","0.52195122","0.401555108",,"false","interacts with","POPDC3 (interacts with) UEVLD","0","Q9HBV1","","Q8IX04",""
"11.344841269841268","","interacts with","0","0.476387235","","POPDC3 (interacts with) ERICH6",,"0","0","0","1","0.551219512","0.401554957",,"false","interacts with","POPDC3 (interacts with) ERICH6","0","Q9HBV1","","Q7L0X2",""
"14.6","","interacts with","0","0.469109288","","POPDC3 (interacts with) CARD8",,"0","0","0","1","0.536585366","0.40163321",,"false","interacts with","POPDC3 (interacts with) CARD8","0","Q9HBV1","","Q9Y2G2",""
"8.957854406130267","","interacts with","0","0.476387142","","POPDC3 (interacts with) ARHGAP44",,"0","0","0","1","0.551219512","0.401554771",,"false","interacts with","POPDC3 (interacts with) ARHGAP44","0","Q9HBV1","","Q17R89",""
"16.10331531776765","","interacts with","0","0.464216076","","POPDC3 (interacts with) SMC1B",,"0","0","0","1","0.526829268","0.401602883",,"false","interacts with","POPDC3 (interacts with) SMC1B","0","Q9HBV1","","Q8NDV3",""
"12.3","","interacts with","0","0.469070539","","POPDC3 (interacts with) ZNF772",,"0","0","0","1","0.536585366","0.401555712",,"false","interacts with","POPDC3 (interacts with) ZNF772","0","Q9HBV1","","Q68DY9",""
"20.544945909398233","","interacts with","0","0.476387152","","POPDC3 (interacts with) SCAF4",,"0","0","0","1","0.551219512","0.401554791",,"false","interacts with","POPDC3 (interacts with) SCAF4","0","Q9HBV1","","O95104",""
"16.257854406130267","","interacts with","0","0.464192429","","POPDC3 (interacts with) OTUD5",,"0","0","0","1","0.526829268","0.40155559",,"false","interacts with","POPDC3 (interacts with) OTUD5","0","Q9HBV1","","Q96G74",""
