"__leidenCluster","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","OP_A","OP_B","OP_check","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"139","0.0","0.0","0.0","0.0","0","0","true","AQP7","0.0","0","0","0",,"0","0","Infinity","false","0","AQP7","0","0.0"
"21","3.0","0.0","0.3333333333333333","0.0","1","5","false","ZSCAN5C","2.0","0","1","0",,"0","0","0.3333333333333333","false","0","ZSCAN5C","0","0.0"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","CXCR3","24.0","0","3",,"0","0","0","0.976875","false","0","CXCR3","0","0.6"
"72","0.0","0.0","0.0","0.0","0","0","true","PIPOX","0.0","0","0","0","0","0","0","Infinity","false","0","PIPOX","0","0.0"
"9","1.8125","0.0","0.5517241379310345","1.0","3","2","false","TRAF3IP1","7.666666666666667","0","3","0","0","0","0","0.94921875","false","0","TRAF3IP1","0","0.4791666666666667"
"1","1.8541666666666667","0.0016495694022289767","0.5393258426966292","0.6428571428571429","8","3","false","MAGEB6B","18.75","0","8","0","0","0","0","0.9805871212121212","false","0","MAGEB6B","20","0.39893617021276595"
"120","1.9473684210526316","0.0","0.5135135135135135","1.0","2","3","false","PSD2","16.5","0","2","0","0","0","0","0.9442724458204336","false","0","PSD2","0","0.9166666666666666"
"101","0.0","0.0","0.0","0.0","0","0","true","ASB2","0.0","0","0",,"0","0","0","Infinity","false","0","ASB2","0","0.0"
"115","1.8","0.0","0.5555555555555556","0.0","1","2","false","ZZZ3","5.0","0","1","0","0","0","0","0.8400000000000001","false","0","ZZZ3","0","0.0"
"76","1.5333333333333334","0.030803545113889944","0.6521739130434783","0.3956043956043956","14","2","false","TIMP4","11.214285714285714","0","14","0","0","0","0","0.9822222222222222","false","0","TIMP4","110","0.3738095238095238"
"97","1.9807692307692308","1.5733738769863688E-4","0.5048543689320388","0.3333333333333333","3","3","false","KLHL35","35.333333333333336","0","3",,"0","0","0","0.9799843014128727","false","0","KLHL35","18","0.7142857142857143"
"140","0.0","0.0","0.0","0.0","0","0","true","IQCF5","0.0","0","0","0",,"0","0","Infinity","false","0","IQCF5","0","0.0"
"8","1.3333333333333333","0.0","0.75","1.0","2","2","false","SYNJ2","2.5","0","2","0","0","0","0","0.888888888888889","false","0","SYNJ2","0","0.8333333333333334"
"17","1.7894736842105263","0.10721247563352826","0.5588235294117647","0.3333333333333333","4","2","false","COA7","7.75","0","4","0","0","0","0","0.956140350877193","false","0","COA7","54","0.4166666666666667"
"27","1.5789473684210527","0.01317610264978686","0.6333333333333333","0.6944444444444444","9","3","false","PPWD1","11.222222222222221","0","9","0","0","0","0","0.9678362573099416","false","0","PPWD1","22","0.6234567901234568"
"39","1.9","7.478632478632478E-4","0.5263157894736842","0.6666666666666666","4","2","false","SLC50A1","18.5","0","4","0","0","0","0","0.9775","false","0","SLC50A1","4","0.4625"
"58","1.5555555555555556","0.5833333333333333","0.6428571428571428","0.1","5","3","false","KRTAP9-2","2.0","0","5","0","0","0","0","0.888888888888889","false","0","KRTAP9-2","42","0.28"
"83","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","ZNF280D","9.0","0","1",,"0","0","0","0.9012345679012346","false","0","ZNF280D","0","0.0"
"2","1.90625","1.7636684303350966E-4","0.5245901639344263","0.7333333333333333","6","2","false","CADM4","33.833333333333336","0","6",,"0","0","0","0.9856150793650794","false","0","CADM4","8","0.5286458333333334"
"85","1.8","0.0","0.5555555555555556","1.0","2","2","false","RUBCN","6.5","0","2","0","0","0","0","0.9199999999999999","false","0","RUBCN","0","0.65"
"122","0.0","0.0","0.0","0.0","0","0","true","SH2D7","0.0","0","0","0","0","0","0","Infinity","false","0","SH2D7","0","0.0"
"21","3.0","0.0","0.3333333333333333","0.0","1","5","false","ESRP2","2.0","0","1","0","0","0","0","0.3333333333333333","false","0","ESRP2","0","0.0"
"120","1.894736842105263","0.0029239766081871343","0.5277777777777778","0.6666666666666666","3","3","false","RAPGEFL1","12.333333333333334","0","3","0","0","0","0","0.9473684210526315","false","0","RAPGEFL1","4","0.6851851851851852"
"39","1.9","1.8315018315018315E-4","0.5263157894736842","0.8333333333333334","4","2","false","NDUFAF6","23.25","0","4","0","0","0","0","0.9775","false","0","NDUFAF6","2","0.58125"
"5","1.9310344827586208","0.02990089412503206","0.5178571428571428","0.2","6","3","false","SLC25A11","8.833333333333334","0","6","0","0","0","0","0.9334975369458128","false","0","SLC25A11","104","0.3787878787878788"
"97","1.9230769230769231","0.001715637933454709","0.52","0.2","5","3","false","FCER1A","22.2","0","5","0","0","0","0","0.9811616954474098","false","0","FCER1A","82","0.4448979591836735"
"117","1.8571428571428572","0.003663003663003663","0.5384615384615384","0.6666666666666666","3","3","false","SMAGP","8.666666666666666","0","3","0","0","0","0","0.9340659340659341","false","0","SMAGP","2","0.6666666666666666"
"120","1.7894736842105263","0.03791423001949317","0.5588235294117647","0.5","4","2","false","UGDH","10.25","0","4","0","0","0","0","0.9535603715170278","false","0","UGDH","52","0.5555555555555556"
"85","1.9","0.0","0.5263157894736842","0.0","1","2","false","IL1RAPL2","10.0","0","1",,"0","0","0","0.9099999999999999","false","0","IL1RAPL2","0","0.0"
"86","1.5","0.0","0.6666666666666666","0.0","1","2","false","CASR","2.0","0","1","1",,"1","0","0.75","false","0","CASR","0","0.0"
"86","1.0","1.0","1.0","0.0","2","1","false","ALPK2","1.0","0","2","0","0","0","0","1.0","false","0","ALPK2","2","0.0"
"95","1.3846153846153846","0.12072649572649571","0.7222222222222222","0.2857142857142857","8","2","false","NHS","4.25","0","8","0","0","0","0","0.9704142011834319","false","0","NHS","40","0.3269230769230769"
"17","1.9473684210526316","0.0","0.5135135135135135","1.0","2","3","false","SHISAL2B","13.0","0","2","0","0","0","0","0.9473684210526316","false","0","SHISAL2B","0","0.7222222222222222"
"28","1.4230769230769231","0.18187912087912086","0.7027027027027026","0.1523809523809524","15","2","false","DCTN1","5.066666666666666","0","15","0","0","0","0","0.9816053511705686","false","0","DCTN1","234","0.19487179487179487"
"2","1.859375","6.355399175339651E-4","0.5378151260504201","0.6111111111111112","9","2","false","CEACAM21","34.44444444444444","0","9",,"0","0","0","0.986359126984127","false","0","CEACAM21","28","0.5381944444444444"
"82","1.6153846153846154","0.019230769230769232","0.6190476190476191","0.7","5","2","false","SPEM3","7.4","0","5","0","0","0","0","0.9487179487179488","false","0","SPEM3","10","0.5692307692307692"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","MPPED2","27.333333333333332","0","3","0","0","0","0","0.976875","false","0","MPPED2","0","0.6833333333333333"
"10","1.8666666666666667","0.0013409961685823754","0.5357142857142857","0.6666666666666666","4","2","false","HDGFL1","15.75","0","4",,"0","0","0","0.9711111111111111","false","0","HDGFL1","4","0.525"
"5","1.8275862068965518","0.019989301885853607","0.5471698113207547","0.5277777777777778","9","3","false","PABPC4","9.11111111111111","0","9","0","0","0","0","0.9408866995073891","false","0","PABPC4","72","0.36444444444444446"
"120","1.894736842105263","0.0","0.5277777777777778","1.0","3","3","false","ARHGAP11A","13.666666666666666","0","3","0","0","0","0","0.9473684210526315","false","0","ARHGAP11A","0","0.7592592592592593"
"71","1.0","1.0","1.0","0.0","2","1","false","TREML4","1.0","0","2",,"0","0","0","1.0","false","0","TREML4","2","0.0"
"53","1.9090909090909092","0.0","0.5238095238095238","1.0","2","3","false","HMMR","7.0","0","2","0",,"0","0","0.8989898989898989","false","0","HMMR","0","0.7"
"120","2.1052631578947367","0.0","0.47500000000000003","0.0","1","3","false","ANKRD65","16.0","0","1","0","0","0","0","0.934984520123839","false","0","ANKRD65","0","0.0"
"117","1.5","0.08424908424908426","0.6666666666666666","0.2857142857142857","7","2","false","ZNF853","4.571428571428571","0","7",,"0","0","0","0.9615384615384616","false","0","ZNF853","40","0.32653061224489793"
"27","1.7894736842105263","0.002594092067776278","0.5588235294117647","0.7","5","3","false","PDE4B","12.8","0","5",,"0","0","0","0.956140350877193","false","0","PDE4B","6","0.7111111111111111"
"102","1.7272727272727273","0.03636363636363636","0.5789473684210527","0.6666666666666666","3","2","false","MANEAL","5.333333333333333","0","3","0","0","0","0","0.9191919191919192","false","0","MANEAL","8","0.48484848484848486"
"73","0.0","0.0","0.0","0.0","0","0","true","ZNF718","0.0","0","0",,"0","0","0","Infinity","false","0","ZNF718","0","0.0"
"52","3.0","0.0","0.3333333333333333","0.0","1","5","false","SLC10A1","2.0","0","1","0",,"0","0","0.0","false","0","SLC10A1","0","0.0"
"61","1.8","0.001738095238095238","0.5555555555555556","0.7","5","2","false","STK16","15.4","0","5","0","0","0","0","0.968","false","0","STK16","6","0.616"
"107","0.0","0.0","0.0","0.0","0","0","true","ZMYND12","0.0","0","0",,"0","0","0","Infinity","false","0","ZMYND12","0","0.0"
"84","2.0","0.0","0.5","1.0","2","3","false","EPM2AIP1","11.0","0","2",,"0","0","0","0.9333333333333333","false","0","EPM2AIP1","0","0.7333333333333333"
"39","1.825","0.00641025641025641","0.547945205479452","0.42857142857142855","7","2","false","TMEM231","11.857142857142858","0","7","0","0","0","0","0.9793749999999999","false","0","TMEM231","24","0.29642857142857143"
"77","1.7714285714285714","0.005950087699964121","0.5645161290322581","0.42857142857142855","8","2","false","SHISA2","13.875","0","8","0","0","0","0","0.9773109243697479","false","0","SHISA2","42","0.3964285714285714"
"97","1.9230769230769231","0.0016657685357462934","0.52","0.3","5","3","false","AIG1","26.6","0","5","0","0","0","0","0.9811616954474098","false","0","AIG1","112","0.5346938775510204"
"108","0.0","0.0","0.0","0.0","0","0","true","NPY4R2","0.0","0","0","0","0","0","0","Infinity","false","0","NPY4R2","0","0.0"
"95","1.9230769230769231","0.0","0.52","0.0","1","2","false","ABCB7","13.0","0","1","0","0","0","0","0.9289940828402367","false","0","ABCB7","0","0.0"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","CREB3L4","16.0","0","1","0",,"0","0","0.94140625","false","0","CREB3L4","0","0.0"
"58","2.3333333333333335","0.0","0.42857142857142855","0.0","1","3","false","CBLIF","5.0","0","1","0","0","0","0","0.7333333333333333","false","0","CBLIF","0","0.0"
"92","1.0","1.0","1.0","0.0","2","1","false","DPEP2","1.0","0","2","0","0","0","0","1.0","false","0","DPEP2","2","0.0"
"15","4.0","0.0","0.25","0.0","1","7","false","ARF1","2.0","0","1","0","0","0","0","0.0","false","0","ARF1","0","0.0"
"63","1.275","0.12626068376068375","0.7843137254901962","0.18226600985221675","29","2","false","PUM3","8.137931034482758","0","29","0","0","0","0","0.993125","false","0","PUM3","664","0.20344827586206896"
"87","1.8928571428571428","8.818342151675485E-4","0.5283018867924528","0.6666666666666666","3","2","false","BRIX1","14.0","0","3","0",,"0","0","0.9681122448979592","false","0","BRIX1","2","0.5"
"2","1.90625","2.0065665154950867E-4","0.5245901639344263","0.7333333333333333","6","2","false","TCP11X2","35.166666666666664","0","6",,"0","0","0","0.9856150793650794","false","0","TCP11X2","8","0.5494791666666666"
"16","1.4444444444444444","0.05735766291321847","0.6923076923076923","0.34285714285714286","15","2","false","FAM184B","9.933333333333334","0","15","0","0","0","0","0.9835390946502058","false","0","FAM184B","138","0.36790123456790125"
"97","1.9615384615384615","1.5733738769863688E-4","0.5098039215686275","0.6666666666666666","4","3","false","SHF","28.75","0","4",,"0","0","0","0.9803767660910518","false","0","SHF","18","0.575"
"1","1.9583333333333333","0.0","0.5106382978723405","1.0","4","3","false","C17orf75","26.75","0","4","0","0","0","0","0.9782196969696969","false","0","C17orf75","0","0.5815217391304348"
"63","1.9","7.478632478632478E-4","0.5263157894736842","0.6666666666666666","4","2","false","B4GALNT2","23.25","0","4",,"0","0","0","0.9775","false","0","B4GALNT2","4","0.58125"
"86","1.5","0.0","0.6666666666666666","0.0","1","2","false","NAA16","2.0","0","1","0","0","0","0","0.75","false","0","NAA16","0","0.0"
"51","1.9166666666666667","0.0035774410774410776","0.5217391304347826","0.6666666666666666","3","3","false","ERCC4","8.666666666666666","0","3","0","0","0","0","0.8981481481481483","false","0","ERCC4","4","0.8666666666666667"
"63","1.85","3.1468531468531474E-4","0.5405405405405405","0.8666666666666667","6","2","false","OIT3","24.833333333333332","0","6","0","0","0","0","0.97875","false","0","OIT3","4","0.6208333333333333"
"77","1.7142857142857142","0.03390568705200441","0.5833333333333334","0.2","10","2","false","ZNF526","10.3","0","10","0","0","0","0","0.9789915966386554","false","0","ZNF526","186","0.3"
"81","1.0","0.0","1.0","0.0","1","1","false","AKR1B1","1.0","0","1","0","0","0","0","1.0","false","0","AKR1B1","0","0.0"
"74","0.0","0.0","0.0","0.0","0","0","true","MS4A10","0.0","0","0",,"0","0","0","Infinity","false","0","MS4A10","0","0.0"
"10","1.8666666666666667","0.00210727969348659","0.5357142857142857","0.5","4","2","false","IGHV1-69","11.5","0","4","0","0","0","0","0.9711111111111111","false","0","IGHV1-69","6","0.38333333333333336"
"63","1.85","5.866355866355866E-4","0.5405405405405405","0.8","6","2","false","ADORA3","23.166666666666668","0","6",,"0","0","0","0.97875","false","0","ADORA3","6","0.5791666666666667"
"76","1.8333333333333333","0.001326259946949602","0.5454545454545455","0.6","5","2","false","HNF1B","17.0","0","5","0","0","0","0","0.9722222222222222","false","0","HNF1B","8","0.5666666666666667"
"37","0.0","0.0","0.0","0.0","0","0","true","P2RY11","0.0","0","0",,"0","0","0","Infinity","false","0","P2RY11","0","0.0"
"39","1.925","0.0","0.5194805194805194","1.0","3","2","false","SLC25A4","27.333333333333332","0","3","0","0","0","0","0.976875","false","0","SLC25A4","0","0.6833333333333333"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","STRADA","22.0","0","2",,"0","0","0","0.9644970414201184","false","0","STRADA","0","0.8461538461538461"
"10","1.9","2.8735632183908046E-4","0.5263157894736842","0.6666666666666666","3","2","false","TRAV12-1","20.666666666666668","0","3","0","0","0","0","0.9700000000000001","false","0","TRAV12-1","2","0.6888888888888889"
"7","1.3333333333333333","0.8666666666666667","0.75","0.0","4","2","false","SYVN1","1.5","0","4","0","0","0","0","0.9166666666666667","false","0","SYVN1","26","0.25"
"63","1.9","5.8275058275058275E-5","0.5263157894736842","0.8333333333333334","4","2","false","MAP2K5","25.25","0","4","0","0","0","0","0.9775","false","0","MAP2K5","2","0.63125"
"87","1.8571428571428572","0.0014109347442680775","0.5384615384615384","0.5","4","2","false","TMCO6","13.5","0","4","0","0","0","0","0.9693877551020408","false","0","TMCO6","6","0.48214285714285715"
"29","1.85","5.440791647688199E-4","0.5405405405405405","0.7333333333333333","6","2","false","OTUD5","20.666666666666668","0","6","0","0","0","0","0.9763888888888889","false","0","OTUD5","10","0.5166666666666667"
"47","2.3333333333333335","0.3333333333333333","0.42857142857142855","0.0","2","4","false","LETM1","1.5","0","2","0","0","0","0","0.5555555555555555","false","0","LETM1","10","0.5"
"2","1.875","1.207404257999496E-4","0.5333333333333333","0.8214285714285714","8","2","false","SYPL1","35.0","0","8",,"0","0","0","0.9861111111111112","false","0","SYPL1","10","0.546875"
"94","0.0","0.0","0.0","0.0","0","0","true","SESN1","0.0","0","0",,"0","0","0","Infinity","false","0","SESN1","0","0.0"
"76","1.8333333333333333","3.858210754762479E-4","0.5454545454545455","0.8","5","2","false","MS4A14","18.8","0","5","0","0","0","0","0.9722222222222222","false","0","MS4A14","4","0.6266666666666667"
"5","2.3448275862068964","0.002719622331691297","0.42647058823529416","0.0","3","4","false","YARS2","7.666666666666667","0","3","0","0","0","0","0.9039408866995073","false","0","YARS2","10","0.47619047619047616"
"61","1.84","7.936507936507937E-4","0.5434782608695652","0.6666666666666666","4","2","false","TPMT","17.0","0","4","0","0","0","0","0.9664","false","0","TPMT","4","0.68"
"6","1.7777777777777777","0.0","0.5625","1.0","2","2","false","SPANXN1","6.5","0","2","0","0","0","0","0.9135802469135802","false","0","SPANXN1","0","0.7222222222222222"
"29","1.975","2.1853146853146856E-4","0.5063291139240506","0.3333333333333333","3","3","false","NUAK2","23.333333333333332","0","3","0","0","0","0","0.9729166666666667","false","0","NUAK2","4","0.6216216216216216"
"9","1.875","0.0","0.5333333333333333","1.0","2","2","false","RANBP3","10.0","0","2",,"0","0","0","0.9453125","false","0","RANBP3","0","0.625"
"19","1.6363636363636365","0.11614718614718614","0.611111111111111","0.0","4","2","false","CPA4","4.75","0","4",,"0","0","0","0.8939393939393939","false","0","CPA4","52","0.5357142857142857"
"19","2.090909090909091","0.011818181818181818","0.4782608695652174","0.0","2","3","false","NCCRP1","6.0","0","2","0","0","0","0","0.8181818181818182","false","0","NCCRP1","8","0.8333333333333334"
"88","1.8888888888888888","0.0","0.5294117647058824","1.0","2","2","false","GFY","13.5","0","2","0","0","0","0","0.9506172839506173","false","0","GFY","0","0.75"
"95","1.6153846153846154","0.02457264957264957","0.6190476190476191","0.5","5","2","false","LIPK","6.2","0","5","0","0","0","0","0.9526627218934911","false","0","LIPK","10","0.47692307692307695"
"93","1.45","0.10473684210526314","0.6896551724137931","0.2545454545454545","11","2","false","KIF27","5.636363636363637","0","11",,"0","0","0","0.9763157894736842","false","0","KIF27","96","0.2818181818181818"
"59","0.0","0.0","0.0","0.0","0","0","true","CYP20A1","0.0","0","0",,"0","0","0","Infinity","false","0","CYP20A1","0","0.0"
"29","1.95","0.0010683760683760683","0.5128205128205129","0.6666666666666666","4","3","false","ST3GAL3","15.75","0","4","0","0","0","0","0.973611111111111","false","0","ST3GAL3","4","0.4144736842105263"
"1","1.75","0.015456815367866937","0.5714285714285714","0.22727272727272727","12","2","false","ELAVL3","13.916666666666666","0","12","0",,"0","0","0.9829545454545454","false","0","ELAVL3","152","0.29432624113475175"
"6","1.8888888888888888","0.0","0.5294117647058824","0.0","1","2","false","C12orf60","9.0","0","1","0","0","0","0","0.9012345679012346","false","0","C12orf60","0","0.0"
"69","1.1666666666666667","0.9333333333333333","0.8571428571428571","0.0","5","2","false","YWHAH","1.2","0","5","0","0","0","0","0.9666666666666666","false","0","YWHAH","28","0.2"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","DOC2B","22.0","0","2","0","0","0","0","0.9644970414201184","false","0","DOC2B","0","0.8461538461538461"
"2","1.140625","0.18774063444822373","0.8767123287671232","0.11851851851851852","55","2","false","BDP1","9.327272727272728","0","55","0","0","0","0","0.9977678571428571","false","0","BDP1","2618","0.14573863636363638"
"39","1.95","0.0","0.5128205128205129","1.0","2","2","false","ASIC1","24.5","0","2",,"0","0","0","0.97625","false","0","ASIC1","0","0.6125"
"10","1.8","0.006896551724137931","0.5555555555555556","0.4","6","2","false","SFRP2","9.166666666666666","0","6","0","0","0","0","0.9733333333333333","false","0","SFRP2","18","0.3055555555555556"
"1","1.6875","0.02459906250458586","0.5925925925925926","0.2761904761904762","15","2","false","SAMD15","14.266666666666667","0","15","0","0","0","0","0.984375","false","0","SAMD15","284","0.2972222222222222"
"5","1.6551724137931034","0.1051701685014493","0.6041666666666666","0.2","11","3","false","AGR2","7.454545454545454","0","11","0","0","0","0","0.9532019704433498","false","0","AGR2","302","0.27972027972027974"
"93","1.85","0.003383458646616541","0.5405405405405405","0.5","4","3","false","SNX27","10.75","0","4","0","0","0","0","0.9552631578947368","false","0","SNX27","6","0.5657894736842105"
"82","1.9230769230769231","0.0","0.52","1.0","2","3","false","TTC7A","8.0","0","2","0","0","0","0","0.923076923076923","false","0","TTC7A","0","0.6666666666666666"
"1","1.9375","5.699088145896656E-4","0.5161290322580645","0.7","5","3","false","MSI1","23.4","0","5","0","0","0","0","0.9786931818181818","false","0","MSI1","6","0.508695652173913"
"87","1.8928571428571428","0.0","0.5283018867924528","1.0","3","2","false","RUFY1","20.333333333333332","0","3","0","0","0","0","0.9681122448979592","false","0","RUFY1","0","0.7261904761904762"
"115","1.6","0.0","0.625","1.0","2","2","false","USP29","4.0","0","2",,"0","0","0","0.8800000000000001","false","0","USP29","0","0.8"
"39","1.5","0.08754273504273503","0.6666666666666666","0.1631578947368421","20","2","false","RBM25","6.9","0","20","0","0","0","0","0.9875","false","0","RBM25","318","0.1725"
"61","1.76","0.005773809523809525","0.5681818181818182","0.4","6","2","false","PDCD6","13.833333333333334","0","6","0","0","0","0","0.9695999999999999","false","0","PDCD6","18","0.5533333333333333"
"16","1.8518518518518519","2.59000259000259E-4","0.54","0.8333333333333334","4","2","false","TIGD4","20.5","0","4",,"0","0","0","0.9684499314128944","false","0","TIGD4","2","0.7592592592592593"
"97","2.0","1.2569130216189038E-4","0.5","0.6666666666666666","3","3","false","PRAMEF19","23.333333333333332","0","3",,"0","0","0","0.9795918367346939","false","0","PRAMEF19","2","0.47619047619047616"
"120","1.736842105263158","0.006822612085769979","0.5757575757575757","0.7","5","2","false","IMMT","9.6","0","5","0","0","0","0","0.9566563467492261","false","0","IMMT","8","0.5052631578947369"
"76","1.5333333333333334","0.025020152261531568","0.6521739130434783","0.42857142857142855","14","2","false","CCDC150","12.142857142857142","0","14","0","0","0","0","0.9822222222222222","false","0","CCDC150","104","0.40476190476190477"
"76","1.9","0.0","0.5263157894736842","1.0","3","2","false","NOM1","21.333333333333332","0","3","0","0","0","0","0.9700000000000001","false","0","NOM1","0","0.7111111111111111"
"5","1.5172413793103448","0.14740887191626104","0.6590909090909092","0.27472527472527475","14","2","false","TARDBP","8.071428571428571","0","14","0","0","0","0","0.9630541871921182","false","0","TARDBP","420","0.2857142857142857"
"2","1.859375","9.207581715022189E-4","0.5378151260504201","0.5833333333333334","9","2","false","RCN1","33.77777777777778","0","9","0","0","0","0","0.986359126984127","false","0","RCN1","30","0.5277777777777778"
"1","2.0208333333333335","2.2163120567375886E-4","0.49484536082474223","0.6666666666666666","3","3","false","OR52K2","25.666666666666668","0","3","0","0","0","0","0.9767992424242423","false","0","OR52K2","2","0.5833333333333334"
"88","1.3888888888888888","0.08131808278867102","0.72","0.38181818181818183","11","2","false","TRBV10-3","7.181818181818182","0","11","0","0","0","0","0.9783950617283951","false","0","TRBV10-3","68","0.398989898989899"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","UNCX","16.0","0","1","0",,"0","0","0.94140625","false","0","UNCX","0","0.0"
"2","1.875","6.698200113378684E-4","0.5333333333333333","0.5714285714285714","8","2","false","THRB","36.125","0","8","0","0","0","0","0.9861111111111112","false","0","THRB","24","0.564453125"
"97","1.9038461538461537","7.525340462437118E-4","0.5252525252525253","0.6","5","2","false","DLAT","20.6","0","5","0","0","0","0","0.9815541601255887","false","0","DLAT","20","0.39615384615384613"
"2","1.90625","1.0213923532375913E-4","0.5245901639344263","0.6666666666666666","6","2","false","MAPK1IP1L","44.333333333333336","0","6",,"0","0","0","0.9856150793650794","false","0","MAPK1IP1L","10","0.6927083333333334"
"2","1.921875","1.8778344671201813E-5","0.5203252032520326","0.8","5","2","false","TNFRSF11B","46.6","0","5","0","0","0","0","0.9853670634920635","false","0","TNFRSF11B","4","0.728125"
"10","1.7666666666666666","0.011973180076628351","0.5660377358490566","0.42857142857142855","7","2","false","PRXL2A","10.714285714285714","0","7","0","0","0","0","0.9744444444444444","false","0","PRXL2A","24","0.35714285714285715"
"28","1.8846153846153846","6.153846153846154E-4","0.5306122448979592","0.8333333333333334","4","3","false","GCKR","12.5","0","4","0","0","0","0","0.9615384615384616","false","0","GCKR","2","0.5"
"21","2.1666666666666665","0.3333333333333333","0.46153846153846156","0.0","2","4","false","COX6B2","2.0","0","2","0","0","0","0","0.6111111111111112","false","0","COX6B2","10","0.5"
"97","1.8653846153846154","0.0026237954233232614","0.5360824742268041","0.42857142857142855","7","2","false","NIBAN1","15.285714285714286","0","7","0","0","0","0","0.9823390894819467","false","0","NIBAN1","36","0.29395604395604397"
"56","1.9166666666666667","0.0","0.5217391304347826","1.0","2","3","false","DDI2","6.5","0","2","0","0","0","0","0.9166666666666667","false","0","DDI2","0","0.5909090909090909"
"102","1.8181818181818181","0.18181818181818182","0.55","0.3333333333333333","3","3","false","CLUH","4.333333333333333","0","3","0","0","0","0","0.9090909090909091","false","0","CLUH","24","0.4444444444444444"
"39","1.95","0.0","0.5128205128205129","1.0","2","2","false","AKR7A3","31.0","0","2","0","0","0","0","0.97625","false","0","AKR7A3","0","0.775"
"29","1.625","0.0472352854680441","0.6153846153846154","0.17647058823529413","17","3","false","MED1","8.529411764705882","0","17","0","0","0","0","0.9826388888888888","false","0","MED1","256","0.22445820433436534"
"2","1.90625","9.281698790627361E-4","0.5245901639344263","0.6","6","2","false","SCO1","34.333333333333336","0","6","0",,"0","0","0.9856150793650794","false","0","SCO1","12","0.5364583333333334"
"97","1.8846153846153846","0.006013029302512347","0.5306122448979592","0.23809523809523808","7","3","false","PRSS8","17.714285714285715","0","7","0","0","0","0","0.9819466248037676","false","0","PRSS8","184","0.3556851311953353"
"60","2.25","0.0","0.4444444444444444","0.0","1","3","false","NDUFAF5","2.0","0","1",,"0","0","0","0.5833333333333334","false","0","NDUFAF5","0","0.0"
"63","1.85","0.0013403263403263402","0.5405405405405405","0.6666666666666666","6","2","false","SLC25A3","23.5","0","6","0","0","0","0","0.97875","false","0","SLC25A3","10","0.5875"
"10","1.9333333333333333","0.0","0.5172413793103449","1.0","2","2","false","C11orf40","26.5","0","2","0","0","0","0","0.9688888888888889","false","0","C11orf40","0","0.8833333333333333"
"77","1.7714285714285714","0.012270908363345337","0.5645161290322581","0.3055555555555556","9","3","false","PKLR","10.11111111111111","0","9","0","0","0","0","0.9773109243697479","false","0","PKLR","50","0.2973856209150327"
"9","1.9375","0.0","0.5161290322580645","0.0","1","2","false","HEYL","16.0","0","1",,"0","0","0","0.94140625","false","0","HEYL","0","0.0"
"95","1.6923076923076923","0.011752136752136752","0.5909090909090909","0.5","4","2","false","SEC23B","7.0","0","4","0","0","0","0","0.9467455621301776","false","0","SEC23B","6","0.5384615384615384"
"60","1.25","0.8333333333333333","0.8","0.0","3","2","false","MRPS24","1.3333333333333333","0","3","0","0","0","0","0.9166666666666666","false","0","MRPS24","10","0.3333333333333333"
"97","1.9230769230769231","0.0","0.52","1.0","4","2","false","HLCS","20.5","0","4","0","0","0","0","0.9811616954474098","false","0","HLCS","0","0.3942307692307692"
"24","0.0","0.0","0.0","0.0","0","0","true","OR10G6","0.0","0","0",,"0","0","0","Infinity","false","0","OR10G6","0","0.0"
"63","1.95","0.0","0.5128205128205129","1.0","2","2","false","ACP6","34.5","0","2",,"0","0","0","0.97625","false","0","ACP6","0","0.8625"
"62","1.8846153846153846","0.0","0.5306122448979592","1.0","3","2","false","KRT39","16.666666666666668","0","3","0","0","0","0","0.9659763313609468","false","0","KRT39","0","0.6410256410256411"
"2","1.890625","6.344875913328294E-4","0.5289256198347108","0.5238095238095238","7","2","false","SLC25A30","32.57142857142857","0","7","0","0","0","0","0.9858630952380952","false","0","SLC25A30","20","0.5089285714285714"
"62","1.9230769230769231","0.0","0.52","1.0","2","2","false","SOX13","17.5","0","2",,"0","0","0","0.9644970414201184","false","0","SOX13","0","0.6730769230769231"
"69","2.0","0.0","0.5","0.0","1","3","false","MEX3D","5.0","0","1","0","0","0","0","0.8","false","0","MEX3D","0","0.0"
"117","1.8571428571428572","0.0018315018315018315","0.5384615384615384","0.6666666666666666","3","3","false","RPL34","9.666666666666666","0","3","0","0","0","0","0.9340659340659341","false","0","RPL34","2","0.7435897435897436"
"28","1.8846153846153846","0.0","0.5306122448979592","1.0","4","3","false","FAM86B2","13.0","0","4","0","0","0","0","0.9615384615384616","false","0","FAM86B2","0","0.52"
"77","1.9142857142857144","5.202080832332934E-4","0.5223880597014925","0.6666666666666666","4","3","false","AKAP14","18.5","0","4",,"0","0","0","0.9731092436974791","false","0","AKAP14","4","0.5441176470588235"
